record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-a_a0374,training-a,True,D1,27.228656,False,False,clean,,False,False
D1_training-a_a0375,training-a,True,D1,35.304564,False,False,clean,,False,False
D1_training-a_a0376,training-a,True,D1,31.220009,False,False,clean,,False,False
D1_training-a_a0377,training-a,True,D1,35.401386,False,False,clean,,False,False
D1_training-a_a0378,training-a,True,D1,32.176724,False,False,clean,,False,False
D1_training-a_a0379,training-a,False,D1,27.188483,False,False,clean,,False,True
D1_training-a_a0380,training-a,True,D1,22.714306,False,False,clean,,False,False
D1_training-a_a0381,training-a,True,D1,44.016782,False,False,clean,,False,False
D1_training-a_a0382,training-a,True,D1,30.187619,False,False,clean,,False,False
D1_training-a_a0383,training-a,True,D1,27.202562,False,False,clean,,False,False
D1_training-a_a0384,training-a,True,D1,34.780613,False,False,clean,,False,False
D1_training-a_a0385,training-a,True,D1,41.330869,False,False,clean,,False,False
D1_training-a_a0386,training-a,True,D1,31.716508,False,False,clean,,False,False
D1_training-a_a0387,training-a,True,D1,27.726667,False,False,clean,,False,False
D1_training-a_a0388,training-a,True,D1,24.58929,False,False,clean,,False,False
D1_training-a_a0389,training-a,True,D1,29.628431,False,False,clean,,False,False
D1_training-a_a0390,training-a,True,D1,39.889017,False,False,clean,,False,False
D1_training-a_a0391,training-a,True,D1,34.689843,False,False,clean,,False,False
D1_training-a_a0392,training-a,True,D1,23.753875,False,False,clean,,False,False
D1_training-a_a0393,training-a,True,D1,37.722433,False,False,clean,,False,False
D1_training-a_a0394,training-a,True,D1,41.991733,False,False,clean,,False,False
D1_training-a_a0395,training-a,False,D1,6.195371,False,False,clean,,False,True
D1_training-a_a0396,training-a,True,D1,31.976004,False,False,clean,,False,False
D1_training-a_a0397,training-a,True,D1,43.856123,False,False,clean,,False,False
D1_training-a_a0398,training-a,True,D1,35.984844,False,False,clean,,False,False
D1_training-a_a0399,training-a,True,D1,25.709087,False,False,clean,,False,False
D1_training-a_a0400,training-a,True,D1,17.803732,False,False,clean,,False,False
D1_training-a_a0401,training-a,True,D1,33.516308,False,False,clean,,False,False
D1_training-a_a0402,training-a,True,D1,24.512567,False,False,clean,,False,False
D1_training-a_a0403,training-a,False,D1,16.130618,False,False,clean,,False,True
D1_training-a_a0404,training-a,True,D1,29.674489,False,False,clean,,False,False
D1_training-a_a0405,training-a,True,D1,34.415544,False,False,clean,,False,False
D1_training-a_a0406,training-a,True,D1,28.948898,False,False,clean,,False,False
D1_training-a_a0407,training-a,True,D1,34.869579,False,False,clean,,False,False
D1_training-a_a0408,training-a,True,D1,34.808697,False,False,clean,,False,False
D1_training-a_a0409,training-a,True,D1,31.45524,False,False,clean,,False,False
D1_training-b_b0001,training-b,True,D1,34.011329,True,True,noisy,baseline_drift,True,False
D1_training-b_b0002,training-b,True,D1,46.703708,False,False,clean,,False,False
D1_training-b_b0003,training-b,True,D1,33.519159,True,True,noisy,baseline_drift,True,False
D1_training-b_b0004,training-b,True,D1,21.051628,True,True,noisy,baseline_drift,True,False
D1_training-b_b0005,training-b,True,D1,24.665883,False,False,clean,,False,False
D1_training-b_b0006,training-b,True,D1,47.090655,False,False,clean,,False,False
D1_training-b_b0007,training-b,False,D1,22.088686,True,True,noisy,baseline_drift,True,True
D1_training-b_b0008,training-b,True,D1,44.107908,True,True,noisy,baseline_drift,True,False
D1_training-b_b0009,training-b,True,D1,31.273455,True,True,noisy,baseline_drift,True,False
D1_training-b_b0010,training-b,True,D1,38.933913,True,True,noisy,baseline_drift,True,False
D1_training-b_b0011,training-b,True,D1,44.398394,True,True,noisy,baseline_drift,True,False
D1_training-b_b0012,training-b,True,D1,19.763132,False,False,clean,,False,False
D1_training-b_b0013,training-b,True,D1,23.360422,True,True,noisy,baseline_drift,True,False
D1_training-b_b0014,training-b,True,D1,30.919786,True,True,noisy,baseline_drift,True,False
D1_training-b_b0015,training-b,True,D1,38.317397,True,True,noisy,baseline_drift,True,False
D1_training-b_b0016,training-b,True,D1,34.742777,True,True,noisy,baseline_drift,True,False
D1_training-b_b0017,training-b,True,D1,22.702581,True,True,noisy,baseline_drift,True,False
D1_training-b_b0018,training-b,True,D1,38.834465,True,True,noisy,baseline_drift,True,False
D1_training-b_b0019,training-b,True,D1,42.579299,True,True,noisy,baseline_drift,True,False
D1_training-b_b0020,training-b,True,D1,35.831778,True,True,noisy,baseline_drift,True,False
D1_training-b_b0021,training-b,True,D1,38.615548,False,False,clean,,False,False
D1_training-b_b0022,training-b,False,D1,12.551758,True,True,noisy,baseline_drift,True,True
D1_training-b_b0023,training-b,True,D1,36.69229,True,True,noisy,baseline_drift,True,False
D1_training-b_b0024,training-b,True,D1,17.031455,True,True,noisy,baseline_drift,True,False
D1_training-b_b0025,training-b,True,D1,28.576902,False,False,clean,,False,False
D1_training-b_b0026,training-b,True,D1,39.886107,False,False,clean,,False,False
D1_training-b_b0027,training-b,True,D1,34.780176,True,True,noisy,baseline_drift,True,False
D1_training-b_b0028,training-b,True,D1,43.096775,True,True,noisy,baseline_drift,True,False
D1_training-b_b0029,training-b,True,D1,16.821931,True,True,noisy,baseline_drift,True,False
D1_training-b_b0030,training-b,True,D1,45.299517,False,False,clean,,False,False
D1_training-b_b0031,training-b,True,D1,35.710793,True,True,noisy,baseline_drift,True,False
D1_training-b_b0032,training-b,False,D1,41.494477,True,True,noisy,baseline_drift,True,True
D1_training-b_b0033,training-b,True,D1,30.211251,True,True,noisy,baseline_drift,True,False
D1_training-b_b0034,training-b,False,D1,33.335311,True,True,noisy,baseline_drift,True,True
D1_training-b_b0035,training-b,True,D1,28.994966,True,True,noisy,baseline_drift,True,False
D1_training-b_b0036,training-b,True,D1,40.681864,False,False,clean,,False,False
D1_training-b_b0037,training-b,True,D1,27.205964,False,False,clean,,False,False
D1_training-b_b0038,training-b,True,D1,25.323613,False,False,clean,,False,False
D1_training-b_b0039,training-b,True,D1,28.365669,False,False,clean,,False,False
D1_training-b_b0040,training-b,True,D1,17.328379,False,False,clean,,False,False
D1_training-b_b0041,training-b,True,D1,18.320955,False,False,clean,,False,False
D1_training-b_b0042,training-b,True,D1,20.833822,True,True,noisy,baseline_drift,True,False
D1_training-b_b0043,training-b,True,D1,41.638764,True,True,noisy,baseline_drift,True,False
D1_training-b_b0044,training-b,True,D1,30.962297,False,False,clean,,False,False
D1_training-b_b0045,training-b,False,D1,37.270916,True,True,noisy,baseline_drift,True,True
D1_training-b_b0046,training-b,True,D1,44.978073,False,False,clean,,False,False
D1_training-b_b0047,training-b,True,D1,51.319829,False,False,clean,,False,False
D1_training-b_b0048,training-b,True,D1,42.741397,False,False,clean,,False,False
D1_training-b_b0049,training-b,True,D1,34.860201,True,True,noisy,baseline_drift,True,False
D1_training-b_b0050,training-b,False,D1,37.66314,True,True,noisy,baseline_drift,True,True
D1_training-b_b0051,training-b,True,D1,47.356786,False,False,clean,,False,False
D1_training-b_b0052,training-b,True,D1,46.776742,True,True,noisy,baseline_drift,True,False
D1_training-b_b0053,training-b,True,D1,47.206841,True,True,noisy,baseline_drift,True,False
D1_training-b_b0054,training-b,True,D1,30.289165,True,True,noisy,baseline_drift,True,False
D1_training-b_b0055,training-b,True,D1,29.036402,True,True,noisy,baseline_drift,True,False
D1_training-b_b0056,training-b,True,D1,31.637531,True,True,noisy,baseline_drift,True,False
D1_training-b_b0057,training-b,False,D1,34.064828,True,True,noisy,baseline_drift,True,True
D1_training-b_b0058,training-b,True,D1,22.012132,True,True,noisy,baseline_drift,True,False
D1_training-b_b0059,training-b,True,D1,24.827252,True,True,noisy,baseline_drift,True,False
D1_training-b_b0060,training-b,True,D1,32.484576,False,False,clean,,False,False
D1_training-b_b0061,training-b,True,D1,24.174404,True,True,noisy,baseline_drift,True,False
D1_training-b_b0062,training-b,False,D1,29.950496,True,True,noisy,baseline_drift,True,True
D1_training-b_b0063,training-b,True,D1,17.019578,False,False,clean,,False,False
D1_training-b_b0064,training-b,True,D1,47.54897,False,False,clean,,False,False
D1_training-b_b0065,training-b,True,D1,42.291262,True,True,noisy,baseline_drift,True,False
D1_training-b_b0066,training-b,True,D1,32.014506,False,False,clean,,False,False
D1_training-b_b0067,training-b,True,D1,32.600208,True,True,noisy,baseline_drift,True,False
D1_training-b_b0068,training-b,False,D1,28.914719,True,True,noisy,baseline_drift,True,True
D1_training-b_b0069,training-b,False,D1,32.044357,True,True,noisy,baseline_drift,True,True
D1_training-b_b0070,training-b,True,D1,30.654939,True,True,noisy,baseline_drift,True,False
D1_training-b_b0071,training-b,True,D1,29.890273,True,True,noisy,baseline_drift,True,False
D1_training-b_b0072,training-b,True,D1,40.577904,False,False,clean,,False,False
D1_training-b_b0073,training-b,True,D1,37.847941,True,True,noisy,baseline_drift,True,False
D1_training-b_b0074,training-b,True,D1,15.689486,True,True,noisy,baseline_drift,True,False
D1_training-b_b0075,training-b,True,D1,33.18262,False,False,clean,,False,False
D1_training-b_b0076,training-b,False,D1,36.670502,True,True,noisy,baseline_drift,True,True
D1_training-b_b0077,training-b,False,D1,42.696621,True,True,noisy,baseline_drift,True,True
D1_training-b_b0078,training-b,True,D1,31.415053,True,True,noisy,baseline_drift,True,False
D1_training-b_b0079,training-b,True,D1,12.742861,False,False,clean,,False,False
D1_training-b_b0080,training-b,True,D1,38.242777,False,False,clean,,False,False
D1_training-b_b0081,training-b,True,D1,39.536043,True,True,noisy,baseline_drift,True,False
D1_training-b_b0082,training-b,True,D1,18.851952,True,True,noisy,baseline_drift,True,False
D1_training-b_b0083,training-b,True,D1,46.766649,False,False,clean,,False,False
D1_training-b_b0084,training-b,True,D1,43.32629,False,False,clean,,False,False
D1_training-b_b0085,training-b,True,D1,22.711822,False,False,clean,,False,False
D1_training-b_b0086,training-b,True,D1,36.622252,False,False,clean,,False,False
D1_training-b_b0087,training-b,True,D1,30.772097,True,True,noisy,baseline_drift,True,False
D1_training-b_b0088,training-b,False,D1,45.721751,False,False,clean,,False,True
D1_training-b_b0089,training-b,True,D1,28.017671,False,False,clean,,False,False
D1_training-b_b0090,training-b,True,D1,53.627202,False,False,clean,,False,False
D1_training-b_b0091,training-b,True,D1,36.181571,False,False,clean,,False,False
D1_training-b_b0092,training-b,True,D1,45.358964,False,False,clean,,False,False
D1_training-b_b0093,training-b,True,D1,39.714761,True,True,noisy,baseline_drift,True,False
D1_training-b_b0094,training-b,True,D1,43.241698,True,True,noisy,baseline_drift,True,False
D1_training-b_b0095,training-b,True,D1,26.383991,True,True,noisy,baseline_drift,True,False
D1_training-b_b0096,training-b,True,D1,23.346532,True,True,noisy,baseline_drift,True,False
D1_training-b_b0097,training-b,True,D1,42.661284,False,False,clean,,False,False
D1_training-b_b0098,training-b,False,D1,24.825856,True,True,noisy,baseline_drift,True,True
D1_training-b_b0099,training-b,True,D1,23.79242,False,False,clean,,False,False
D1_training-b_b0100,training-b,True,D1,32.900248,False,False,clean,,False,False
D1_training-b_b0101,training-b,True,D1,30.861505,True,True,noisy,baseline_drift,True,False
D1_training-b_b0102,training-b,False,D1,29.003465,True,True,noisy,baseline_drift,True,True
D1_training-b_b0103,training-b,False,D1,30.33326,True,True,noisy,baseline_drift,True,True
D1_training-b_b0104,training-b,True,D1,41.849174,False,False,clean,,False,False
D1_training-b_b0105,training-b,True,D1,45.121312,True,True,noisy,baseline_drift,True,False
D1_training-b_b0106,training-b,True,D1,29.630326,False,False,clean,,False,False
D1_training-b_b0107,training-b,True,D1,41.320352,True,True,noisy,baseline_drift,True,False
D1_training-b_b0108,training-b,True,D1,27.517752,False,False,clean,,False,False
D1_training-b_b0109,training-b,True,D1,35.348303,False,False,clean,,False,False
D1_training-b_b0110,training-b,True,D1,30.622232,True,True,noisy,baseline_drift,True,False
D1_training-b_b0111,training-b,False,D1,38.599423,True,True,noisy,baseline_drift,True,True
D1_training-b_b0112,training-b,True,D1,46.231885,True,True,noisy,baseline_drift,True,False
D1_training-b_b0113,training-b,False,D1,40.900276,True,True,noisy,baseline_drift,True,True
D1_training-b_b0114,training-b,True,D1,41.630642,False,False,clean,,False,False
D1_training-b_b0115,training-b,True,D1,39.260695,True,True,noisy,baseline_drift,True,False
D1_training-b_b0116,training-b,True,D1,23.732444,True,True,noisy,baseline_drift,True,False
D1_training-b_b0117,training-b,True,D1,25.851281,True,True,noisy,baseline_drift,True,False
D1_training-b_b0118,training-b,True,D1,43.075885,True,True,noisy,baseline_drift,True,False
D1_training-b_b0119,training-b,True,D1,32.345449,False,False,clean,,False,False
D1_training-b_b0120,training-b,False,D1,29.552302,True,True,noisy,baseline_drift,True,True
D1_training-b_b0121,training-b,False,D1,30.709756,True,True,noisy,baseline_drift,True,True
D1_training-b_b0122,training-b,True,D1,13.047828,False,False,clean,,False,False
D1_training-b_b0123,training-b,True,D1,36.698898,True,True,noisy,baseline_drift,True,False
D1_training-b_b0124,training-b,True,D1,55.311415,False,False,clean,,False,False
D1_training-b_b0125,training-b,True,D1,31.79186,True,True,noisy,baseline_drift,True,False
D1_training-b_b0126,training-b,False,D1,40.542997,False,False,clean,,False,True
D1_training-b_b0127,training-b,True,D1,50.674998,False,False,clean,,False,False
D1_training-b_b0128,training-b,True,D1,34.549957,False,False,clean,,False,False
D1_training-b_b0129,training-b,True,D1,25.850239,True,True,noisy,baseline_drift,True,False
D1_training-b_b0130,training-b,False,D1,22.532407,True,True,noisy,baseline_drift,True,True
D1_training-b_b0131,training-b,False,D1,18.41819,True,True,noisy,baseline_drift,True,True
D1_training-b_b0132,training-b,True,D1,14.19825,True,True,noisy,baseline_drift,True,False
D1_training-b_b0133,training-b,True,D1,30.052884,True,True,noisy,baseline_drift,True,False
D1_training-b_b0134,training-b,True,D1,41.610564,True,True,noisy,baseline_drift,True,False
D1_training-b_b0135,training-b,True,D1,37.947382,True,True,noisy,baseline_drift,True,False
D1_training-b_b0136,training-b,True,D1,33.985868,True,True,noisy,baseline_drift,True,False
D1_training-b_b0137,training-b,True,D1,27.539239,False,False,clean,,False,False
D1_training-b_b0138,training-b,True,D1,33.971914,True,True,noisy,baseline_drift,True,False
D1_training-b_b0139,training-b,True,D1,31.575693,True,True,noisy,baseline_drift,True,False
D1_training-b_b0140,training-b,True,D1,47.879356,False,False,clean,,False,False
