manifest,entry,file_type,status,detail
RECORDS,training_data/50138_MV,.wav,ok,
RECORDS,training_data/50141_AV,.wav,ok,
RECORDS,training_data/50142_AV,.wav,ok,
RECORDS,training_data/50142_MV,.wav,ok,
RECORDS,training_data/50143_PV,.wav,ok,
RECORDS,training_data/50143_TV,.wav,ok,
RECORDS,training_data/50145_MV,.wav,ok,
RECORDS,training_data/50146_MV,.wav,ok,
RECORDS,training_data/50149_MV,.wav,ok,
RECORDS,training_data/50149_PV,.wav,ok,
RECORDS,training_data/50150_AV,.wav,ok,
RECORDS,training_data/50150_MV,.wav,ok,
RECORDS,training_data/50150_PV,.wav,ok,
RECORDS,training_data/50150_TV,.wav,ok,
RECORDS,training_data/50151_PV,.wav,ok,
RECORDS,training_data/50152_AV,.wav,ok,
RECORDS,training_data/50152_MV,.wav,ok,
RECORDS,training_data/50153_AV,.wav,ok,
RECORDS,training_data/50153_MV,.wav,ok,
RECORDS,training_data/50155_AV,.wav,ok,
RECORDS,training_data/50155_PV,.wav,ok,
RECORDS,training_data/50155_TV,.wav,ok,
RECORDS,training_data/50159_MV,.wav,ok,
RECORDS,training_data/50159_PV,.wav,ok,
RECORDS,training_data/50159_TV,.wav,ok,
RECORDS,training_data/50160_MV,.wav,ok,
RECORDS,training_data/50160_PV,.wav,ok,
RECORDS,training_data/50160_TV,.wav,ok,
RECORDS,training_data/50161_MV,.wav,ok,
RECORDS,training_data/50161_PV,.wav,ok,
RECORDS,training_data/50161_TV,.wav,ok,
RECORDS,training_data/50164_MV,.wav,ok,
RECORDS,training_data/50164_PV,.wav,ok,
RECORDS,training_data/50164_TV,.wav,ok,
RECORDS,training_data/50165_AV,.wav,ok,
RECORDS,training_data/50165_MV,.wav,ok,
RECORDS,training_data/50165_PV,.wav,ok,
RECORDS,training_data/50166_MV,.wav,ok,
RECORDS,training_data/50168_MV,.wav,ok,
RECORDS,training_data/50168_PV,.wav,ok,
RECORDS,training_data/50168_TV,.wav,ok,
RECORDS,training_data/50174_AV,.wav,ok,
RECORDS,training_data/50174_MV,.wav,ok,
RECORDS,training_data/50174_PV,.wav,ok,
RECORDS,training_data/50174_TV,.wav,ok,
RECORDS,training_data/50204_AV,.wav,ok,
RECORDS,training_data/50204_MV_1,.wav,ok,
RECORDS,training_data/50204_MV_2,.wav,ok,
RECORDS,training_data/50206_MV,.wav,ok,
RECORDS,training_data/50206_PV,.wav,ok,
RECORDS,training_data/50206_TV,.wav,ok,
RECORDS,training_data/50207_AV,.wav,ok,
RECORDS,training_data/50207_MV,.wav,ok,
RECORDS,training_data/50209_AV,.wav,ok,
RECORDS,training_data/50209_MV,.wav,ok,
RECORDS,training_data/50209_PV,.wav,ok,
RECORDS,training_data/50209_TV,.wav,ok,
RECORDS,training_data/50210_AV,.wav,ok,
RECORDS,training_data/50210_MV_1,.wav,ok,
RECORDS,training_data/50210_MV_2,.wav,ok,
RECORDS,training_data/50210_PV,.wav,ok,
RECORDS,training_data/50210_TV,.wav,ok,
RECORDS,training_data/50213_AV,.wav,ok,
RECORDS,training_data/50213_MV,.wav,ok,
RECORDS,training_data/50213_PV,.wav,ok,
RECORDS,training_data/50213_TV,.wav,ok,
RECORDS,training_data/50214_AV,.wav,ok,
RECORDS,training_data/50214_MV,.wav,ok,
RECORDS,training_data/50216_AV,.wav,ok,
RECORDS,training_data/50216_MV,.wav,ok,
RECORDS,training_data/50216_PV,.wav,ok,
RECORDS,training_data/50216_Phc_1,.wav,ok,
RECORDS,training_data/50216_Phc_2,.wav,ok,
RECORDS,training_data/50217_AV,.wav,ok,
RECORDS,training_data/50217_PV,.wav,ok,
RECORDS,training_data/50218_AV,.wav,ok,
RECORDS,training_data/50218_MV,.wav,ok,
RECORDS,training_data/50218_PV,.wav,ok,
RECORDS,training_data/50218_TV,.wav,ok,
RECORDS,training_data/50219_AV,.wav,ok,
RECORDS,training_data/50219_MV,.wav,ok,
RECORDS,training_data/50219_PV,.wav,ok,
RECORDS,training_data/50220_AV,.wav,ok,
RECORDS,training_data/50220_MV,.wav,ok,
RECORDS,training_data/50221_AV,.wav,ok,
RECORDS,training_data/50221_MV,.wav,ok,
RECORDS,training_data/50222_PV,.wav,ok,
RECORDS,training_data/50222_TV,.wav,ok,
RECORDS,training_data/50225_AV,.wav,ok,
RECORDS,training_data/50225_MV,.wav,ok,
RECORDS,training_data/50225_PV,.wav,ok,
RECORDS,training_data/50225_TV,.wav,ok,
RECORDS,training_data/50228_AV,.wav,ok,
RECORDS,training_data/50228_MV,.wav,ok,
RECORDS,training_data/50229_AV,.wav,ok,
RECORDS,training_data/50229_MV,.wav,ok,
RECORDS,training_data/50229_PV,.wav,ok,
RECORDS,training_data/50229_TV,.wav,ok,
RECORDS,training_data/50230_AV,.wav,ok,
RECORDS,training_data/50230_MV,.wav,ok,
RECORDS,training_data/50230_PV,.wav,ok,
RECORDS,training_data/50230_TV,.wav,ok,
RECORDS,training_data/50231_AV,.wav,ok,
RECORDS,training_data/50231_MV,.wav,ok,
RECORDS,training_data/50231_PV,.wav,ok,
RECORDS,training_data/50231_TV,.wav,ok,
RECORDS,training_data/50233_AV,.wav,ok,
RECORDS,training_data/50233_MV,.wav,ok,
RECORDS,training_data/50233_PV,.wav,ok,
RECORDS,training_data/50233_TV,.wav,ok,
RECORDS,training_data/50238_AV,.wav,ok,
RECORDS,training_data/50238_MV,.wav,ok,
RECORDS,training_data/50238_PV,.wav,ok,
RECORDS,training_data/50238_TV,.wav,ok,
RECORDS,training_data/50239_AV,.wav,ok,
RECORDS,training_data/50239_MV,.wav,ok,
RECORDS,training_data/50239_PV,.wav,ok,
RECORDS,training_data/50239_TV,.wav,ok,
RECORDS,training_data/50241_MV,.wav,ok,
RECORDS,training_data/50244_AV,.wav,ok,
RECORDS,training_data/50244_MV,.wav,ok,
RECORDS,training_data/50244_PV,.wav,ok,
RECORDS,training_data/50244_TV,.wav,ok,
RECORDS,training_data/50247_AV,.wav,ok,
RECORDS,training_data/50247_MV,.wav,ok,
RECORDS,training_data/50247_PV,.wav,ok,
RECORDS,training_data/50248_TV,.wav,ok,
RECORDS,training_data/50249_AV_1,.wav,ok,
RECORDS,training_data/50249_AV_2,.wav,ok,
RECORDS,training_data/50249_MV,.wav,ok,
RECORDS,training_data/50250_AV,.wav,ok,
RECORDS,training_data/50250_MV,.wav,ok,
RECORDS,training_data/50250_PV,.wav,ok,
RECORDS,training_data/50250_TV_1,.wav,ok,
RECORDS,training_data/50250_TV_2,.wav,ok,
RECORDS,training_data/50251_AV,.wav,ok,
RECORDS,training_data/50251_MV,.wav,ok,
RECORDS,training_data/50254_AV,.wav,ok,
RECORDS,training_data/50254_MV,.wav,ok,
RECORDS,training_data/50254_PV,.wav,ok,
RECORDS,training_data/50254_TV,.wav,ok,
RECORDS,training_data/50255_AV,.wav,ok,
RECORDS,training_data/50255_MV,.wav,ok,
RECORDS,training_data/50256_AV,.wav,ok,
RECORDS,training_data/50256_MV,.wav,ok,
RECORDS,training_data/50256_PV,.wav,ok,
RECORDS,training_data/50256_TV,.wav,ok,
RECORDS,training_data/50258_MV,.wav,ok,
RECORDS,training_data/50258_PV,.wav,ok,
RECORDS,training_data/50258_TV,.wav,ok,
RECORDS,training_data/50260_AV,.wav,ok,
RECORDS,training_data/50260_MV,.wav,ok,
RECORDS,training_data/50260_PV,.wav,ok,
RECORDS,training_data/50260_TV,.wav,ok,
RECORDS,training_data/50261_AV,.wav,ok,
RECORDS,training_data/50261_MV,.wav,ok,
RECORDS,training_data/50261_PV,.wav,ok,
RECORDS,training_data/50261_TV,.wav,ok,
RECORDS,training_data/50263_AV,.wav,ok,
RECORDS,training_data/50263_MV,.wav,ok,
RECORDS,training_data/50263_PV,.wav,ok,
RECORDS,training_data/50263_TV_1,.wav,ok,
RECORDS,training_data/50263_TV_2,.wav,ok,
RECORDS,training_data/50264_AV,.wav,ok,
RECORDS,training_data/50264_MV,.wav,ok,
RECORDS,training_data/50271_AV,.wav,ok,
RECORDS,training_data/50271_MV,.wav,ok,
RECORDS,training_data/50271_PV,.wav,ok,
RECORDS,training_data/50271_TV,.wav,ok,
RECORDS,training_data/50272_AV,.wav,ok,
RECORDS,training_data/50272_MV,.wav,ok,
RECORDS,training_data/50272_PV,.wav,ok,
RECORDS,training_data/50272_TV,.wav,ok,
RECORDS,training_data/50273_AV,.wav,ok,
RECORDS,training_data/50273_MV,.wav,ok,
RECORDS,training_data/50273_PV,.wav,ok,
RECORDS,training_data/50273_TV,.wav,ok,
RECORDS,training_data/50275_AV,.wav,ok,
RECORDS,training_data/50275_MV,.wav,ok,
RECORDS,training_data/50275_PV,.wav,ok,
RECORDS,training_data/50275_TV,.wav,ok,
RECORDS,training_data/50276_AV,.wav,ok,
RECORDS,training_data/50276_MV,.wav,ok,
RECORDS,training_data/50276_PV,.wav,ok,
RECORDS,training_data/50276_TV,.wav,ok,
RECORDS,training_data/50277_AV,.wav,ok,
RECORDS,training_data/50277_MV,.wav,ok,
RECORDS,training_data/50277_PV,.wav,ok,
RECORDS,training_data/50277_TV,.wav,ok,
RECORDS,training_data/50278_AV,.wav,ok,
RECORDS,training_data/50278_MV,.wav,ok,
RECORDS,training_data/50278_PV,.wav,ok,
RECORDS,training_data/50278_TV,.wav,ok,
RECORDS,training_data/50280_AV,.wav,ok,
RECORDS,training_data/50280_PV,.wav,ok,
RECORDS,training_data/50280_TV,.wav,ok,
RECORDS,training_data/50281_MV,.wav,ok,
RECORDS,training_data/50281_PV,.wav,ok,
RECORDS,training_data/50281_TV,.wav,ok,
RECORDS,training_data/50284_AV,.wav,ok,
RECORDS,training_data/50284_MV,.wav,ok,
RECORDS,training_data/50284_PV,.wav,ok,
RECORDS,training_data/50284_TV,.wav,ok,
RECORDS,training_data/50285_MV,.wav,ok,
RECORDS,training_data/50289_AV,.wav,ok,
RECORDS,training_data/50289_MV,.wav,ok,
RECORDS,training_data/50289_PV,.wav,ok,
RECORDS,training_data/50289_TV,.wav,ok,
RECORDS,training_data/50291_AV,.wav,ok,
RECORDS,training_data/50291_MV,.wav,ok,
RECORDS,training_data/50291_PV,.wav,ok,
RECORDS,training_data/50295_AV,.wav,ok,
RECORDS,training_data/50295_MV,.wav,ok,
RECORDS,training_data/50295_PV,.wav,ok,
RECORDS,training_data/50295_TV,.wav,ok,
RECORDS,training_data/50296_AV,.wav,ok,
RECORDS,training_data/50296_MV,.wav,ok,
RECORDS,training_data/50296_PV,.wav,ok,
RECORDS,training_data/50296_TV,.wav,ok,
RECORDS,training_data/50297_AV,.wav,ok,
RECORDS,training_data/50297_MV,.wav,ok,
RECORDS,training_data/50297_PV,.wav,ok,
RECORDS,training_data/50297_TV,.wav,ok,
RECORDS,training_data/50298_MV,.wav,ok,
RECORDS,training_data/50298_PV,.wav,ok,
RECORDS,training_data/50298_TV,.wav,ok,
RECORDS,training_data/50299_AV,.wav,ok,
RECORDS,training_data/50299_MV,.wav,ok,
RECORDS,training_data/50299_PV,.wav,ok,
RECORDS,training_data/50299_TV,.wav,ok,
RECORDS,training_data/50300_AV,.wav,ok,
RECORDS,training_data/50300_MV,.wav,ok,
RECORDS,training_data/50303_AV,.wav,ok,
RECORDS,training_data/50303_MV,.wav,ok,
RECORDS,training_data/50303_PV,.wav,ok,
RECORDS,training_data/50304_PV,.wav,ok,
RECORDS,training_data/50306_AV,.wav,ok,
RECORDS,training_data/50306_MV,.wav,ok,
RECORDS,training_data/50306_PV,.wav,ok,
RECORDS,training_data/50306_TV,.wav,ok,
RECORDS,training_data/50311_MV,.wav,ok,
RECORDS,training_data/50311_PV,.wav,ok,
RECORDS,training_data/50311_TV,.wav,ok,
RECORDS,training_data/50312_AV,.wav,ok,
RECORDS,training_data/50312_MV,.wav,ok,
RECORDS,training_data/50312_PV,.wav,ok,
RECORDS,training_data/50312_TV,.wav,ok,
RECORDS,training_data/50314_AV,.wav,ok,
RECORDS,training_data/50314_MV,.wav,ok,
RECORDS,training_data/50314_PV,.wav,ok,
RECORDS,training_data/50314_TV,.wav,ok,
RECORDS,training_data/50316_AV,.wav,ok,
RECORDS,training_data/50316_MV,.wav,ok,
RECORDS,training_data/50317_AV,.wav,ok,
RECORDS,training_data/50317_PV,.wav,ok,
RECORDS,training_data/50317_TV,.wav,ok,
RECORDS,training_data/50318_AV,.wav,ok,
RECORDS,training_data/50318_MV,.wav,ok,
RECORDS,training_data/50318_PV,.wav,ok,
RECORDS,training_data/50318_TV,.wav,ok,
RECORDS,training_data/50319_AV,.wav,ok,
RECORDS,training_data/50319_MV,.wav,ok,
RECORDS,training_data/50319_PV,.wav,ok,
RECORDS,training_data/50319_TV,.wav,ok,
RECORDS,training_data/50321_AV_1,.wav,ok,
RECORDS,training_data/50321_AV_2,.wav,ok,
RECORDS,training_data/50321_MV_1,.wav,ok,
RECORDS,training_data/50321_MV_2,.wav,ok,
RECORDS,training_data/50323_AV,.wav,ok,
RECORDS,training_data/50323_MV,.wav,ok,
RECORDS,training_data/50323_PV,.wav,ok,
RECORDS,training_data/50323_TV,.wav,ok,
RECORDS,training_data/50325_AV,.wav,ok,
RECORDS,training_data/50325_MV,.wav,ok,
RECORDS,training_data/50325_PV,.wav,ok,
RECORDS,training_data/50325_TV,.wav,ok,
RECORDS,training_data/50326_AV,.wav,ok,
RECORDS,training_data/50326_MV,.wav,ok,
RECORDS,training_data/50326_PV,.wav,ok,
RECORDS,training_data/50326_TV,.wav,ok,
RECORDS,training_data/50327_AV,.wav,ok,
RECORDS,training_data/50327_MV,.wav,ok,
RECORDS,training_data/50327_PV,.wav,ok,
RECORDS,training_data/50327_TV,.wav,ok,
RECORDS,training_data/50330_AV,.wav,ok,
RECORDS,training_data/50330_MV,.wav,ok,
RECORDS,training_data/50331_AV,.wav,ok,
RECORDS,training_data/50331_MV,.wav,ok,
RECORDS,training_data/50331_PV,.wav,ok,
RECORDS,training_data/50331_TV,.wav,ok,
RECORDS,training_data/50332_AV,.wav,ok,
RECORDS,training_data/50332_MV,.wav,ok,
RECORDS,training_data/50334_AV,.wav,ok,
RECORDS,training_data/50334_MV,.wav,ok,
RECORDS,training_data/50334_PV,.wav,ok,
RECORDS,training_data/50334_TV,.wav,ok,
RECORDS,training_data/50335_AV,.wav,ok,
RECORDS,training_data/50335_MV,.wav,ok,
RECORDS,training_data/50336_MV,.wav,ok,
RECORDS,training_data/50336_PV,.wav,ok,
RECORDS,training_data/50336_TV,.wav,ok,
RECORDS,training_data/50337_MV,.wav,ok,
RECORDS,training_data/50337_PV,.wav,ok,
RECORDS,training_data/50337_TV,.wav,ok,
RECORDS,training_data/50339_AV,.wav,ok,
RECORDS,training_data/50339_MV,.wav,ok,
RECORDS,training_data/50339_PV,.wav,ok,
RECORDS,training_data/50339_TV,.wav,ok,
RECORDS,training_data/50341_AV,.wav,ok,
RECORDS,training_data/50341_MV,.wav,ok,
RECORDS,training_data/50342_AV,.wav,ok,
RECORDS,training_data/50342_MV,.wav,ok,
RECORDS,training_data/50343_AV,.wav,ok,
RECORDS,training_data/50343_MV,.wav,ok,
RECORDS,training_data/50343_PV,.wav,ok,
RECORDS,training_data/50343_TV,.wav,ok,
RECORDS,training_data/50345_MV,.wav,ok,
RECORDS,training_data/50345_PV,.wav,ok,
RECORDS,training_data/50345_TV,.wav,ok,
RECORDS,training_data/50348_AV_1,.wav,ok,
RECORDS,training_data/50348_AV_2,.wav,ok,
RECORDS,training_data/50348_MV,.wav,ok,
RECORDS,training_data/50348_PV,.wav,ok,
RECORDS,training_data/50348_TV,.wav,ok,
RECORDS,training_data/50349_AV,.wav,ok,
RECORDS,training_data/50349_MV,.wav,ok,
RECORDS,training_data/50349_PV,.wav,ok,
RECORDS,training_data/50349_TV,.wav,ok,
RECORDS,training_data/50350_AV,.wav,ok,
RECORDS,training_data/50350_MV,.wav,ok,
RECORDS,training_data/50350_PV,.wav,ok,
RECORDS,training_data/50350_TV,.wav,ok,
RECORDS,training_data/50352_AV,.wav,ok,
RECORDS,training_data/50352_PV,.wav,ok,
RECORDS,training_data/50352_TV,.wav,ok,
RECORDS,training_data/50354_AV,.wav,ok,
RECORDS,training_data/50354_MV,.wav,ok,
RECORDS,training_data/50354_PV,.wav,ok,
RECORDS,training_data/50354_TV,.wav,ok,
RECORDS,training_data/50359_AV,.wav,ok,
RECORDS,training_data/50359_MV,.wav,ok,
RECORDS,training_data/50359_PV,.wav,ok,
RECORDS,training_data/50359_TV,.wav,ok,
RECORDS,training_data/50375_AV,.wav,ok,
RECORDS,training_data/50375_MV,.wav,ok,
RECORDS,training_data/50379_AV,.wav,ok,
RECORDS,training_data/50379_MV,.wav,ok,
RECORDS,training_data/50379_PV,.wav,ok,
RECORDS,training_data/50379_TV,.wav,ok,
RECORDS,training_data/50384_AV,.wav,ok,
RECORDS,training_data/50384_MV,.wav,ok,
RECORDS,training_data/50384_PV,.wav,ok,
RECORDS,training_data/50384_TV,.wav,ok,
RECORDS,training_data/50385_AV,.wav,ok,
RECORDS,training_data/50385_MV,.wav,ok,
RECORDS,training_data/50385_PV,.wav,ok,
RECORDS,training_data/50385_TV,.wav,ok,
RECORDS,training_data/50386_AV,.wav,ok,
RECORDS,training_data/50386_MV,.wav,ok,
RECORDS,training_data/50386_PV,.wav,ok,
RECORDS,training_data/50386_TV,.wav,ok,
RECORDS,training_data/50388_AV,.wav,ok,
RECORDS,training_data/50388_MV,.wav,ok,
RECORDS,training_data/50388_PV,.wav,ok,
RECORDS,training_data/50388_TV,.wav,ok,
RECORDS,training_data/50391_MV,.wav,ok,
RECORDS,training_data/50391_PV,.wav,ok,
RECORDS,training_data/50391_TV,.wav,ok,
RECORDS,training_data/50393_AV,.wav,ok,
RECORDS,training_data/50393_MV,.wav,ok,
RECORDS,training_data/50393_PV,.wav,ok,
RECORDS,training_data/50393_TV,.wav,ok,
RECORDS,training_data/50619_AV,.wav,ok,
RECORDS,training_data/50619_MV,.wav,ok,
RECORDS,training_data/50619_PV,.wav,ok,
RECORDS,training_data/50619_TV,.wav,ok,
RECORDS,training_data/50620_PV,.wav,ok,
RECORDS,training_data/50620_TV,.wav,ok,
RECORDS,training_data/50621_PV,.wav,ok,
RECORDS,training_data/50624_AV,.wav,ok,
RECORDS,training_data/50624_MV,.wav,ok,
RECORDS,training_data/50624_PV,.wav,ok,
RECORDS,training_data/50624_TV,.wav,ok,
RECORDS,training_data/50625_AV,.wav,ok,
RECORDS,training_data/50625_MV,.wav,ok,
RECORDS,training_data/50626_AV,.wav,ok,
RECORDS,training_data/50626_MV,.wav,ok,
RECORDS,training_data/50628_AV,.wav,ok,
RECORDS,training_data/50628_MV,.wav,ok,
RECORDS,training_data/50629_AV,.wav,ok,
RECORDS,training_data/50629_MV,.wav,ok,
RECORDS,training_data/50631_AV,.wav,ok,
RECORDS,training_data/50631_MV,.wav,ok,
RECORDS,training_data/50635_AV,.wav,ok,
RECORDS,training_data/50635_MV,.wav,ok,
RECORDS,training_data/50635_PV,.wav,ok,
RECORDS,training_data/50635_TV,.wav,ok,
RECORDS,training_data/50636_AV,.wav,ok,
RECORDS,training_data/50636_MV,.wav,ok,
RECORDS,training_data/50639_PV,.wav,ok,
RECORDS,training_data/50639_TV,.wav,ok,
RECORDS,training_data/50640_MV,.wav,ok,
RECORDS,training_data/50641_MV,.wav,ok,
RECORDS,training_data/50641_PV,.wav,ok,
RECORDS,training_data/50641_TV,.wav,ok,
RECORDS,training_data/50643_AV,.wav,ok,
RECORDS,training_data/50643_MV,.wav,ok,
RECORDS,training_data/50644_AV,.wav,ok,
RECORDS,training_data/50644_MV,.wav,ok,
RECORDS,training_data/50645_AV,.wav,ok,
RECORDS,training_data/50645_MV,.wav,ok,
RECORDS,training_data/50645_PV,.wav,ok,
RECORDS,training_data/50645_TV,.wav,ok,
RECORDS,training_data/50646_AV,.wav,ok,
RECORDS,training_data/50646_MV,.wav,ok,
RECORDS,training_data/50647_AV,.wav,ok,
RECORDS,training_data/50647_MV,.wav,ok,
RECORDS,training_data/50647_PV,.wav,ok,
RECORDS,training_data/50647_TV,.wav,ok,
RECORDS,training_data/50649_AV,.wav,ok,
RECORDS,training_data/50649_MV,.wav,ok,
RECORDS,training_data/50649_PV,.wav,ok,
RECORDS,training_data/50649_TV,.wav,ok,
RECORDS,training_data/50652_AV,.wav,ok,
RECORDS,training_data/50652_MV,.wav,ok,
RECORDS,training_data/50654_AV,.wav,ok,
RECORDS,training_data/50654_PV,.wav,ok,
RECORDS,training_data/50654_TV,.wav,ok,
RECORDS,training_data/50655_AV,.wav,ok,
RECORDS,training_data/50655_MV,.wav,ok,
RECORDS,training_data/50656_AV,.wav,ok,
RECORDS,training_data/50656_MV,.wav,ok,
RECORDS,training_data/50656_PV,.wav,ok,
RECORDS,training_data/50656_TV_1,.wav,ok,
RECORDS,training_data/50656_TV_2,.wav,ok,
RECORDS,training_data/50657_AV,.wav,ok,
RECORDS,training_data/50657_MV,.wav,ok,
RECORDS,training_data/50657_PV,.wav,ok,
RECORDS,training_data/50657_TV,.wav,ok,
RECORDS,training_data/50658_AV,.wav,ok,
RECORDS,training_data/50658_MV,.wav,ok,
RECORDS,training_data/50658_PV,.wav,ok,
RECORDS,training_data/50658_TV,.wav,ok,
RECORDS,training_data/50659_AV,.wav,ok,
RECORDS,training_data/50659_MV,.wav,ok,
RECORDS,training_data/50659_PV,.wav,ok,
RECORDS,training_data/50659_TV,.wav,ok,
RECORDS,training_data/50661_AV,.wav,ok,
RECORDS,training_data/50661_MV,.wav,ok,
RECORDS,training_data/50664_AV,.wav,ok,
RECORDS,training_data/50664_PV,.wav,ok,
RECORDS,training_data/50665_PV,.wav,ok,
RECORDS,training_data/50665_TV,.wav,ok,
RECORDS,training_data/50667_AV,.wav,ok,
RECORDS,training_data/50667_MV,.wav,ok,
RECORDS,training_data/50667_PV,.wav,ok,
RECORDS,training_data/50667_TV,.wav,ok,
RECORDS,training_data/50668_AV,.wav,ok,
RECORDS,training_data/50668_MV,.wav,ok,
RECORDS,training_data/50668_PV,.wav,ok,
RECORDS,training_data/50668_TV,.wav,ok,
RECORDS,training_data/50669_AV,.wav,ok,
RECORDS,training_data/50669_MV,.wav,ok,
RECORDS,training_data/50669_PV,.wav,ok,
RECORDS,training_data/50669_TV,.wav,ok,
RECORDS,training_data/50671_MV,.wav,ok,
RECORDS,training_data/50673_AV,.wav,ok,
RECORDS,training_data/50673_MV,.wav,ok,
RECORDS,training_data/50673_PV,.wav,ok,
RECORDS,training_data/50673_TV,.wav,ok,
RECORDS,training_data/50676_AV,.wav,ok,
RECORDS,training_data/50676_MV,.wav,ok,
RECORDS,training_data/50676_PV,.wav,ok,
RECORDS,training_data/50676_TV,.wav,ok,
RECORDS,training_data/50677_AV,.wav,ok,
RECORDS,training_data/50677_PV,.wav,ok,
RECORDS,training_data/50678_MV,.wav,ok,
RECORDS,training_data/50678_PV,.wav,ok,
RECORDS,training_data/50678_TV,.wav,ok,
RECORDS,training_data/50680_AV,.wav,ok,
RECORDS,training_data/50680_MV,.wav,ok,
RECORDS,training_data/50680_PV,.wav,ok,
RECORDS,training_data/50680_TV,.wav,ok,
RECORDS,training_data/50685_AV,.wav,ok,
RECORDS,training_data/50685_MV,.wav,ok,
RECORDS,training_data/50685_TV,.wav,ok,
RECORDS,training_data/50687_AV,.wav,ok,
RECORDS,training_data/50687_MV,.wav,ok,
RECORDS,training_data/50687_PV,.wav,ok,
RECORDS,training_data/50687_TV,.wav,ok,
RECORDS,training_data/50688_AV,.wav,ok,
RECORDS,training_data/50688_MV,.wav,ok,
RECORDS,training_data/50688_PV,.wav,ok,
RECORDS,training_data/50688_TV,.wav,ok,
RECORDS,training_data/50689_AV,.wav,ok,
RECORDS,training_data/50689_MV,.wav,ok,
RECORDS,training_data/50689_PV,.wav,ok,
RECORDS,training_data/50689_TV,.wav,ok,
RECORDS,training_data/50690_AV,.wav,ok,
RECORDS,training_data/50690_MV_1,.wav,ok,
RECORDS,training_data/50690_MV_2,.wav,ok,
RECORDS,training_data/50690_PV,.wav,ok,
RECORDS,training_data/50690_TV,.wav,ok,
RECORDS,training_data/50691_AV,.wav,ok,
RECORDS,training_data/50691_MV,.wav,ok,
RECORDS,training_data/50691_PV,.wav,ok,
RECORDS,training_data/50691_TV,.wav,ok,
RECORDS,training_data/50693_AV,.wav,ok,
RECORDS,training_data/50693_MV,.wav,ok,
RECORDS,training_data/50693_PV,.wav,ok,
RECORDS,training_data/50693_TV,.wav,ok,
RECORDS,training_data/50699_AV,.wav,ok,
RECORDS,training_data/50699_MV,.wav,ok,
RECORDS,training_data/50699_PV,.wav,ok,
RECORDS,training_data/50699_TV,.wav,ok,
RECORDS,training_data/50704_AV,.wav,ok,
RECORDS,training_data/50704_MV,.wav,ok,
RECORDS,training_data/50707_AV,.wav,ok,
RECORDS,training_data/50707_MV,.wav,ok,
RECORDS,training_data/50707_TV,.wav,ok,
RECORDS,training_data/50708_AV,.wav,ok,
RECORDS,training_data/50708_MV,.wav,ok,
RECORDS,training_data/50708_PV,.wav,ok,
RECORDS,training_data/50708_TV,.wav,ok,
RECORDS,training_data/50713_AV,.wav,ok,
RECORDS,training_data/50713_MV,.wav,ok,
RECORDS,training_data/50713_PV,.wav,ok,
RECORDS,training_data/50713_TV,.wav,ok,
RECORDS,training_data/50715_AV,.wav,ok,
RECORDS,training_data/50715_MV,.wav,ok,
RECORDS,training_data/50715_PV,.wav,ok,
RECORDS,training_data/50715_TV,.wav,ok,
RECORDS,training_data/50720_AV,.wav,ok,
RECORDS,training_data/50720_MV,.wav,ok,
RECORDS,training_data/50721_AV,.wav,ok,
RECORDS,training_data/50721_MV,.wav,ok,
RECORDS,training_data/50721_PV,.wav,ok,
RECORDS,training_data/50721_TV,.wav,ok,
RECORDS,training_data/50722_MV,.wav,ok,
RECORDS,training_data/50722_PV,.wav,ok,
RECORDS,training_data/50722_TV,.wav,ok,
RECORDS,training_data/50723_AV,.wav,ok,
