record_uid,dataset_source,subset,subject_id,subject_derived,record_id,file_path,original_fs,duration_sec,n_samples,recording_location,binary_label,multiclass_label,murmur_label,outcome_label,diagnosis_class,quality_flags,is_duplicate,is_unlabeled,split_group,dataset_name,multiclass_task,binary_label_name,multiclass_label_name,murmur_label_name,outcome_label_name,use_in_supervised,duplicate_of,n_channels,content_sha256
D1_training-a_a0093,D1,training-a,a_C29,True,a0093,dataset/archive (3)/training-a/a0093.wav,2000,30.72,61440,,0,,,,Normal,,False,False,a_C29,PhysioNet 2016,,normal,,,,True,,1,ff3ddcd929aedfcae6d9257abce67bf713c74f82de19e606c2b596ab948e2db1
D1_training-a_a0094,D1,training-a,a_C35,True,a0094,dataset/archive (3)/training-a/a0094.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,ed3fe1ea835088b99ba4ee7960fe814728de3d331107d37dccc1819926a221d9
D1_training-a_a0095,D1,training-a,a_C65,True,a0095,dataset/archive (3)/training-a/a0095.wav,2000,35.5965,71193,,1,,,,MVP,,False,False,a_C65,PhysioNet 2016,,abnormal,,,,True,,1,1386db314f8c2d7659b0b4a07637bd2671325840fa25a021f2571e625e706e19
D1_training-a_a0096,D1,training-a,a_C29,True,a0096,dataset/archive (3)/training-a/a0096.wav,2000,35.666,71332,,1,,,,Benign,,False,False,a_C29,PhysioNet 2016,,abnormal,,,,True,,1,c362bc50ff744f17cdd390af3809ae1a41bc4c88ff824d822f651afaf64473e8
D1_training-a_a0097,D1,training-a,a_C35,True,a0097,dataset/archive (3)/training-a/a0097.wav,2000,35.666,71332,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,e9241c5fc51c0b0e7bcb34acb52065cc3917abaa973147e7a793ffe05a9db4a4
D1_training-a_a0098,D1,training-a,a_C35,True,a0098,dataset/archive (3)/training-a/a0098.wav,2000,28.5425,57085,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,ccf8857193dc6f5c727d71664f6ec7221eb85808cc7834b6aef14992e35719c9
D1_training-a_a0099,D1,training-a,a_C78,True,a0099,dataset/archive (3)/training-a/a0099.wav,2000,35.666,71332,,1,,,,AD,,False,False,a_C78,PhysioNet 2016,,abnormal,,,,True,,1,b0c820bc7c43d50dfff7ede86e921601efa75b268d295937d557def3d7c1da8e
D1_training-a_a0100,D1,training-a,a_C17,True,a0100,dataset/archive (3)/training-a/a0100.wav,2000,20.6195,41239,,1,,,,Benign,,False,False,a_C17,PhysioNet 2016,,abnormal,,,,True,,1,6078ba07115a6a4054f4c66511813eeb65e0e9321da31e19313ae08be2bcffea
D1_training-a_a0101,D1,training-a,a_C63,True,a0101,dataset/archive (3)/training-a/a0101.wav,2000,35.8055,71611,,1,,,,MVP,,False,False,a_C63,PhysioNet 2016,,abnormal,,,,True,,1,445dc5a709f347e315e09837913555b41fa368fc860ea2aa56599b8052d47579
D1_training-a_a0102,D1,training-a,a_C63,True,a0102,dataset/archive (3)/training-a/a0102.wav,2000,35.5965,71193,,0,,,,Normal,,False,False,a_C63,PhysioNet 2016,,normal,,,,True,,1,4dc38aba84770c0668910b3258e08c6fecb67342cf197a26783687b339574548
D1_training-a_a0103,D1,training-a,a_C23,True,a0103,dataset/archive (3)/training-a/a0103.wav,2000,20.898,41796,,1,,,,MPC,,False,False,a_C23,PhysioNet 2016,,abnormal,,,,True,,1,7ca4e28a653a4de79e2c00c2edb80cf4bb7a733327f42c864067546fb50aeb2a
D1_training-a_a0104,D1,training-a,a_C22,True,a0104,dataset/archive (3)/training-a/a0104.wav,2000,20.6195,41239,,1,,,,MVP,,False,False,a_C22,PhysioNet 2016,,abnormal,,,,True,,1,9426a2ce9bf9b59ce3e584f9ff3404c4db2a547d55fed58093b8e83243f58fc1
D1_training-a_a0105,D1,training-a,a_C89,True,a0105,dataset/archive (3)/training-a/a0105.wav,2000,35.2425,70485,,0,,,,Normal,,False,False,a_C89,PhysioNet 2016,,normal,,,,True,,1,90e76d4d83711af0bac7060a3436428e582512370ea57acb961e84f61557369c
D1_training-a_a0106,D1,training-a,a_C63,True,a0106,dataset/archive (3)/training-a/a0106.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C63,PhysioNet 2016,,normal,,,,True,,1,2f68a63af4d09fa097fb3ae182d650e0d655e86f4a043005b240d0f269af76b4
D1_training-a_a0107,D1,training-a,a_C81,True,a0107,dataset/archive (3)/training-a/a0107.wav,2000,36.293,72586,,1,,,,MVP,,False,False,a_C81,PhysioNet 2016,,abnormal,,,,True,,1,317fe2304b7154dcd9ad23a3ceb5791bb47cf7ea03764fbcc9eebbcc42da8620
D1_training-a_a0108,D1,training-a,a_C90,True,a0108,dataset/archive (3)/training-a/a0108.wav,2000,32.4845,64969,,0,,,,Normal,,False,False,a_C90,PhysioNet 2016,,normal,,,,True,,1,577ba0fa37163b915633fdc790e4deb436318f3bca4e065eb1bd9325db716449
D1_training-a_a0109,D1,training-a,a_C115,True,a0109,dataset/archive (3)/training-a/a0109.wav,2000,30.6505,61301,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,40c3ea5fbe3fa593fe6c1474f0cc6b1319c01b18f0a3be66e7a1d79fef71632d
D1_training-a_a0110,D1,training-a,a_C73,True,a0110,dataset/archive (3)/training-a/a0110.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C73,PhysioNet 2016,,abnormal,,,,True,,1,081628705c31a00b3867b386035671845d824cb7fdfea81bf264a579a793bd05
D1_training-a_a0111,D1,training-a,a_C73,True,a0111,dataset/archive (3)/training-a/a0111.wav,2000,35.666,71332,,1,,,,MVP,,False,False,a_C73,PhysioNet 2016,,abnormal,,,,True,,1,82fe2c5a74c4eb6f6417557618e5ce9639f217c04804fee39bd015231b7ab4eb
D1_training-a_a0112,D1,training-a,a_C63,True,a0112,dataset/archive (3)/training-a/a0112.wav,2000,36.1535,72307,,1,,,,Benign,,False,False,a_C63,PhysioNet 2016,,abnormal,,,,True,,1,bc5a3e76f016e088e0f961ae344dadea6448842b746172fe2508a3718ba2a9c2
D1_training-a_a0113,D1,training-a,a_C70,True,a0113,dataset/archive (3)/training-a/a0113.wav,2000,36.1535,72307,,1,,,,Benign,,False,False,a_C70,PhysioNet 2016,,abnormal,,,,True,,1,8949b916153b47ba491a856b63677059d43bc139d180dffb69340daedfd430dd
D1_training-a_a0114,D1,training-a,a_C81,True,a0114,dataset/archive (3)/training-a/a0114.wav,2000,35.736,71472,,1,,,,MVP,,False,False,a_C81,PhysioNet 2016,,abnormal,,,,True,,1,e07a2333855555d5ec17d4ec6fb806609aaa57f553dd4dce6463f89c491ac168
D1_training-a_a0115,D1,training-a,a_C36,True,a0115,dataset/archive (3)/training-a/a0115.wav,2000,36.0145,72029,,1,,,,MVP,,False,False,a_C36,PhysioNet 2016,,abnormal,,,,True,,1,08ddfd7b8bcc81c774e0cd458840fc3c7e7054f6b6e398e46a3fabc941e8c94f
D1_training-a_a0116,D1,training-a,a_C22,True,a0116,dataset/archive (3)/training-a/a0116.wav,2000,20.689,41378,,1,,,,MVP,,False,False,a_C22,PhysioNet 2016,,abnormal,,,,True,,1,27695c20f7fc5eff9986c9b29b3292f017f01b07d6efc2947d574d4443ff6624
D1_training-a_a0117,D1,training-a,a_C51,True,a0117,dataset/archive (3)/training-a/a0117.wav,2000,35.109,70218,,1,,,,MVP,,False,False,a_C51,PhysioNet 2016,,abnormal,,,,True,,1,21e9cc2105dd4121b0e458bcf3578ad67866054890d2516dbde455dc5ef2c52d
D1_training-a_a0118,D1,training-a,a_C115,True,a0118,dataset/archive (3)/training-a/a0118.wav,2000,30.8595,61719,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,937487b6af5996107b053c96934e01b777ea2df9ddfe301d1e31a78d34164831
D1_training-a_a0119,D1,training-a,a_C49,True,a0119,dataset/archive (3)/training-a/a0119.wav,2000,35.736,71472,,1,,,,MVP,,False,False,a_C49,PhysioNet 2016,,abnormal,,,,True,,1,8cc233bf0642504b333ff1a79ec3d6980581de3d46823a966769fb08d80105db
D1_training-a_a0120,D1,training-a,a_C45,True,a0120,dataset/archive (3)/training-a/a0120.wav,2000,36.084,72168,,1,,,,MVP,,False,False,a_C45,PhysioNet 2016,,abnormal,,,,True,,1,5d6e5fbf503baa4cc49decea195765594be5ef930f4bc5874475aaf90ef105dc
D1_training-a_a0121,D1,training-a,a_C49,True,a0121,dataset/archive (3)/training-a/a0121.wav,2000,35.666,71332,,1,,,,MVP,,False,False,a_C49,PhysioNet 2016,,abnormal,,,,True,,1,4ba82d0927ab4e050a4c6bb13ea18ffd0d658f4bafe76b121feda9a085f1a16c
D1_training-a_a0122,D1,training-a,a_C36,True,a0122,dataset/archive (3)/training-a/a0122.wav,2000,35.666,71332,,1,,,,MVP,,False,False,a_C36,PhysioNet 2016,,abnormal,,,,True,,1,c429dfdb17a8f6b5d79d8cee622371799a0d867425c8e05d398a1ef9272389ec
D1_training-a_a0123,D1,training-a,a_C15,True,a0123,dataset/archive (3)/training-a/a0123.wav,2000,20.6195,41239,,1,,,,Benign,,False,False,a_C15,PhysioNet 2016,,abnormal,,,,True,,1,abbda67c6a02dfb50dee26105ffd14e9eef4f01069fdabda0d8ffaa1df022d8d
D1_training-a_a0124,D1,training-a,a_C89,True,a0124,dataset/archive (3)/training-a/a0124.wav,2000,35.875,71750,,1,,,,MVP,,False,False,a_C89,PhysioNet 2016,,abnormal,,,,True,,1,937119bbbab363420f736b79c8c56298c1d0faffa690c712d215900e877579d1
D1_training-a_a0125,D1,training-a,a_C90,True,a0125,dataset/archive (3)/training-a/a0125.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C90,PhysioNet 2016,,normal,,,,True,,1,6d23acf6ed176c5634c5a0662fd445fdbd5f22a3022079b44c11d867aaed1b05
D1_training-a_a0126,D1,training-a,a_C35,True,a0126,dataset/archive (3)/training-a/a0126.wav,2000,35.666,71332,,1,,,,MPC,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,c6aaeda45f6f7bf11e5413df0a9d55750c46d1d331bae8596c35ec80967de926
D1_training-a_a0127,D1,training-a,a_C89,True,a0127,dataset/archive (3)/training-a/a0127.wav,2000,35.5965,71193,,0,,,,Normal,,False,False,a_C89,PhysioNet 2016,,normal,,,,True,,1,c46724bd70b02bd58c4833f07e0a98b38f7477c9260a60b1b79a0172227ad142
D1_training-a_a0128,D1,training-a,a_C86,True,a0128,dataset/archive (3)/training-a/a0128.wav,2000,35.666,71332,,1,,,,Benign,,False,False,a_C86,PhysioNet 2016,,abnormal,,,,True,,1,76f8c98127cf84100b4cd6914c3ff3d9273aa489b219c06195d4d42b3971f19b
D1_training-a_a0129,D1,training-a,a_C35,True,a0129,dataset/archive (3)/training-a/a0129.wav,2000,36.293,72586,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,1cf924eddb5cf8d98073d913131cdf1796b80d5305eb878c76da6e0460d6a52b
D1_training-a_a0130,D1,training-a,a_C35,True,a0130,dataset/archive (3)/training-a/a0130.wav,2000,35.5965,71193,,1,,,,MVP,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,5276be461c3828a9622c53d31dd9370ecd58e47224c84672fdaedd3efc5b5da3
D1_training-a_a0131,D1,training-a,a_C22,True,a0131,dataset/archive (3)/training-a/a0131.wav,2000,19.4555,38911,,1,,,,MVP,,False,False,a_C22,PhysioNet 2016,,abnormal,,,,True,,1,614b1436658a59cdd0445534c8571bbcc53fde7ed9303c11df0c68b57eb386cb
D1_training-a_a0132,D1,training-a,a_C35,True,a0132,dataset/archive (3)/training-a/a0132.wav,2000,30.6215,61243,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,266bfa9a43876b37fa0d818a5f3101cab368348b18b2af2fd773c6b50a278784
D1_training-a_a0133,D1,training-a,a_C25,True,a0133,dataset/archive (3)/training-a/a0133.wav,2000,36.1535,72307,,1,,,,Benign,,False,False,a_C25,PhysioNet 2016,,abnormal,,,,True,,1,7ff01889880a9c49f5e9e8f8435027ed4c9194adc13f618a8572ceef729a7cb3
D1_training-a_a0134,D1,training-a,a_C71,True,a0134,dataset/archive (3)/training-a/a0134.wav,2000,35.9445,71889,,1,,,,Benign,,False,False,a_C71,PhysioNet 2016,,abnormal,,,,True,,1,e059bff5a34b896c723cf0bfa726dccacd35873268e340f52f20f1e228162230
D1_training-a_a0135,D1,training-a,a_C90,True,a0135,dataset/archive (3)/training-a/a0135.wav,2000,35.5965,71193,,1,,,,MVP,,False,False,a_C90,PhysioNet 2016,,abnormal,,,,True,,1,8c63e21ad0f4190ca656a289516135a82857c7aec0396c66f168a9138a22db16
D1_training-a_a0136,D1,training-a,a_C115,True,a0136,dataset/archive (3)/training-a/a0136.wav,2000,30.79,61580,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,28b80424b4c6a184b0445790f5894745eab9ffb9a631197b87890a300cbd58e5
D1_training-a_a0137,D1,training-a,a_C84,True,a0137,dataset/archive (3)/training-a/a0137.wav,2000,35.8055,71611,,1,,,,MVP,,False,False,a_C84,PhysioNet 2016,,abnormal,,,,True,,1,70a2538efdc384dddb51d4697ef204aae750f8f1a3eabf81d3c000c28a8ece07
D1_training-a_a0138,D1,training-a,a_C12,True,a0138,dataset/archive (3)/training-a/a0138.wav,2000,21.0375,42075,,1,,,,AD,,False,False,a_C12,PhysioNet 2016,,abnormal,,,,True,,1,1e86cf4b0323cec97f4781b08bcef69eca7d7deac63a06e262eadcfa2865b395
D1_training-a_a0139,D1,training-a,a_C115,True,a0139,dataset/archive (3)/training-a/a0139.wav,2000,31.138,62276,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,2938b4158b7c654efa63b0a894326f952bc3bd17fd5717f6a959db811f2a8892
D1_training-a_a0140,D1,training-a,a_C37,True,a0140,dataset/archive (3)/training-a/a0140.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C37,PhysioNet 2016,,normal,,,,True,,1,f994e896b11d779a4dbe70f1bca7f271bfee428dfbb75c107a03d3142a19b86d
D1_training-a_a0141,D1,training-a,a_C115,True,a0141,dataset/archive (3)/training-a/a0141.wav,2000,30.8595,61719,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,e8d396c7f4818d0405cd69c0a628aea8c5a5ca8d513608b21183b019ab1c31d6
D1_training-a_a0142,D1,training-a,a_C78,True,a0142,dataset/archive (3)/training-a/a0142.wav,2000,35.666,71332,,1,,,,AD,,False,False,a_C78,PhysioNet 2016,,abnormal,,,,True,,1,3761f10115fe34e746a7474b34bc3f86bc66c3829e38c1edd84d4a164f018915
D1_training-a_a0143,D1,training-a,a_C79,True,a0143,dataset/archive (3)/training-a/a0143.wav,2000,35.666,71332,,1,,,,MPC,,False,False,a_C79,PhysioNet 2016,,abnormal,,,,True,,1,7f3e6ce224486dc0316a8bc3406d6c53cff1dd3f7477797203d5fff23281536e
D1_training-a_a0144,D1,training-a,a_C84,True,a0144,dataset/archive (3)/training-a/a0144.wav,2000,36.293,72586,,1,,,,MVP,,False,False,a_C84,PhysioNet 2016,,abnormal,,,,True,,1,603829c722eb6ee4be7a406a5329fa417e50753608e2652d57c5401084975947
D1_training-a_a0145,D1,training-a,a_C90,True,a0145,dataset/archive (3)/training-a/a0145.wav,2000,36.293,72586,,1,,,,MVP,,False,False,a_C90,PhysioNet 2016,,abnormal,,,,True,,1,abc4dc2a7b37a917ff5f5a7428d1775d45947af356a69b27669dca82a720b5e6
D1_training-a_a0146,D1,training-a,a_C37,True,a0146,dataset/archive (3)/training-a/a0146.wav,2000,30.6505,61301,,1,,,,Benign,,False,False,a_C37,PhysioNet 2016,,abnormal,,,,True,,1,61addf3945a10975c704f3c563bbc2c88e3f7a50d164ddff358004ea15b7d3fa
D1_training-a_a0147,D1,training-a,a_C69,True,a0147,dataset/archive (3)/training-a/a0147.wav,2000,35.666,71332,,1,,,,Benign,,False,False,a_C69,PhysioNet 2016,,abnormal,,,,True,,1,af8f0260f033e8387a882262ed9ec99e2357199a19274316c175c6fac2b0bad6
D1_training-a_a0148,D1,training-a,a_C81,True,a0148,dataset/archive (3)/training-a/a0148.wav,2000,36.084,72168,,1,,,,MVP,,False,False,a_C81,PhysioNet 2016,,abnormal,,,,True,,1,1d03a5f6c197c2d3146a3cf3642984c79ff939ccdf17e9d11bdfb50cd65c891b
D1_training-a_a0149,D1,training-a,a_C35,True,a0149,dataset/archive (3)/training-a/a0149.wav,2000,35.8055,71611,,1,,,,MVP,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,5ca4fa19120a62af0ca13d1aa0375af874aeb5c230584d8eb5970ae39fb4f0e9
D1_training-a_a0150,D1,training-a,a_C65,True,a0150,dataset/archive (3)/training-a/a0150.wav,2000,36.0145,72029,,1,,,,MVP,,False,False,a_C65,PhysioNet 2016,,abnormal,,,,True,,1,0a30f917dbdfcea57639102cec364fcb1119ba0da7d08933e1b824c1b17e1b57
D1_training-a_a0151,D1,training-a,a_C63,True,a0151,dataset/archive (3)/training-a/a0151.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C63,PhysioNet 2016,,abnormal,,,,True,,1,bd2569d69fa8e1d912f4eb59db816458eb85e354e157782a9383ef756140b1e9
D1_training-a_a0152,D1,training-a,a_C33,True,a0152,dataset/archive (3)/training-a/a0152.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C33,PhysioNet 2016,,abnormal,,,,True,,1,9439aebfea6038b25f18092017c7e01dbf8616f2edbf34c618fd26d478aec167
D1_training-a_a0153,D1,training-a,a_C115,True,a0153,dataset/archive (3)/training-a/a0153.wav,2000,30.6505,61301,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,ebfaa77cb10ea80bae9a7aa906936106177a22a0790e147da290986dded5ad5d
D1_training-a_a0154,D1,training-a,a_C115,True,a0154,dataset/archive (3)/training-a/a0154.wav,2000,30.8595,61719,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,e5a2dae7067a5a0a6b76982982d493c02edab3dfc1372b9f362f02289f74f8e8
D1_training-a_a0155,D1,training-a,a_C63,True,a0155,dataset/archive (3)/training-a/a0155.wav,2000,35.736,71472,,0,,,,Normal,,False,False,a_C63,PhysioNet 2016,,normal,,,,True,,1,eebc6a074171aa396912508c2d129c896024d242e58601276511d61bf7e69958
D1_training-a_a0156,D1,training-a,a_C17,True,a0156,dataset/archive (3)/training-a/a0156.wav,2000,20.759,41518,,1,,,,Benign,,False,False,a_C17,PhysioNet 2016,,abnormal,,,,True,,1,4eeaa6bdec56ba7a283d95a189653c7278b55f438332051a20ae3e88e2be02b6
D1_training-a_a0157,D1,training-a,a_C35,True,a0157,dataset/archive (3)/training-a/a0157.wav,2000,35.9445,71889,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,b0b52660266faaecefad46affa77732d6715b4cf9aac8575e403dec1e8e0e034
D1_training-a_a0158,D1,training-a,a_C17,True,a0158,dataset/archive (3)/training-a/a0158.wav,2000,20.8285,41657,,1,,,,Benign,,False,False,a_C17,PhysioNet 2016,,abnormal,,,,True,,1,3cf7fdaab8e5b33dbbd8db51666c85c90a993f92cdc54dd30b4f625e5841b96e
D1_training-a_a0159,D1,training-a,a_C35,True,a0159,dataset/archive (3)/training-a/a0159.wav,2000,35.736,71472,,1,,,,MVP,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,325a66d400cd3d2b846bfa6a3fb7bd4fb0528f6a8feff3b3d94fcf51fa395514
D1_training-a_a0160,D1,training-a,a_C35,True,a0160,dataset/archive (3)/training-a/a0160.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,a5028b057a70115d4744b12ee888855af66b120e5bd0e18ef3427fbb11c71d2f
D1_training-a_a0161,D1,training-a,a_C35,True,a0161,dataset/archive (3)/training-a/a0161.wav,2000,35.875,71750,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,1c9ad860290a947ed154136e927cbc1b3194d912ff1b5d39528c4d3d01cf1975
D1_training-a_a0162,D1,training-a,a_C16,True,a0162,dataset/archive (3)/training-a/a0162.wav,2000,20.6195,41239,,1,,,,Benign,,False,False,a_C16,PhysioNet 2016,,abnormal,,,,True,,1,97a7b8b42d4dbd308931df9631a6c0d2c52051ee0570804f7ea428280383338b
D1_training-a_a0163,D1,training-a,a_C115,True,a0163,dataset/archive (3)/training-a/a0163.wav,2000,30.6505,61301,,1,,,,Benign,,False,False,a_C115,PhysioNet 2016,,abnormal,,,,True,,1,fea354edae8d322015b390f35209b1899bb52afb46d4aa17102f231126d9d6e4
D1_training-a_a0164,D1,training-a,a_C47,True,a0164,dataset/archive (3)/training-a/a0164.wav,2000,36.293,72586,,1,,,,MVP,,False,False,a_C47,PhysioNet 2016,,abnormal,,,,True,,1,dbbd30f701bbb252fc5fa521541925a412c761c92a8a4cfed9aaddd2780c8c31
D1_training-a_a0165,D1,training-a,a_C115,True,a0165,dataset/archive (3)/training-a/a0165.wav,2000,30.8595,61719,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,dc6aeacb896de4093d8e97041fa810750145ffac0f86aa5a57e9410cec92c1b5
D1_training-a_a0166,D1,training-a,a_C71,True,a0166,dataset/archive (3)/training-a/a0166.wav,2000,35.736,71472,,1,,,,Benign,,False,False,a_C71,PhysioNet 2016,,abnormal,,,,True,,1,812196c646db7e806cc36a9d1f24e184970909a320b1da044e8b7baa0f9250e4
D1_training-a_a0167,D1,training-a,a_C33,True,a0167,dataset/archive (3)/training-a/a0167.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C33,PhysioNet 2016,,abnormal,,,,True,,1,755bad5d6de0147d2968a98a1d18581a7874f2a95a7181b68c7a01316d54fc42
D1_training-a_a0168,D1,training-a,a_C80,True,a0168,dataset/archive (3)/training-a/a0168.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C80,PhysioNet 2016,,abnormal,,,,True,,1,8444fd85f52c0351b7b60e3e1fe9a82878b65cd8283300ea6b824001d323f8f4
D1_training-a_a0169,D1,training-a,a_C35,True,a0169,dataset/archive (3)/training-a/a0169.wav,2000,35.5965,71193,,1,,,,Benign,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,b6a02934abae356bbe553f68abccd007e367c2cc2e44f43a98f81143084a150d
D1_training-a_a0170,D1,training-a,a_C36,True,a0170,dataset/archive (3)/training-a/a0170.wav,2000,35.5965,71193,,1,,,,MVP,,False,False,a_C36,PhysioNet 2016,,abnormal,,,,True,,1,8c51e2909a3d38a626e2b83b4530224d7ae7f9bab2dcc0ea6bc2879d8fe6477f
D1_training-a_a0171,D1,training-a,a_C35,True,a0171,dataset/archive (3)/training-a/a0171.wav,2000,35.5965,71193,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,9cd5fd5e1830d6351d4d0a5da6e49d7392e7df5f66825735fbb1e033b7e44dbb
D1_training-a_a0172,D1,training-a,a_C67,True,a0172,dataset/archive (3)/training-a/a0172.wav,2000,35.736,71472,,1,,,,MVP,,False,False,a_C67,PhysioNet 2016,,abnormal,,,,True,,1,1084d9461e7fb396856086b82999018986dd964ed05d3127d9c403033176a010
D1_training-a_a0173,D1,training-a,a_C17,True,a0173,dataset/archive (3)/training-a/a0173.wav,2000,20.689,41378,,1,,,,Benign,,False,False,a_C17,PhysioNet 2016,,abnormal,,,,True,,1,8dd3841df2db70d9c89280e0a105c8712f16032c8e5a6cceac9cf70b263a2bd9
D1_training-a_a0174,D1,training-a,a_C19,True,a0174,dataset/archive (3)/training-a/a0174.wav,2000,21.177,42354,,1,,,,MVP,,False,False,a_C19,PhysioNet 2016,,abnormal,,,,True,,1,aaa9037f94e4fd618af08dac110c8c1bb00e7ebd2a249ef6f4d0d25b5fe3ac97
D1_training-a_a0175,D1,training-a,a_C115,True,a0175,dataset/archive (3)/training-a/a0175.wav,2000,30.581,61162,,1,,,,Benign,,False,False,a_C115,PhysioNet 2016,,abnormal,,,,True,,1,888a6f1545b53270650091389b66a7a596ee800af76fc994b49a3061e4f6b50f
D1_training-a_a0176,D1,training-a,a_C35,True,a0176,dataset/archive (3)/training-a/a0176.wav,2000,35.666,71332,,1,,,,MVP,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,bf1692fc36256dc85913d86ae456601a9d03de78d13c0cde0a4e8f8bcd50dbc5
D1_training-a_a0177,D1,training-a,a_C30,True,a0177,dataset/archive (3)/training-a/a0177.wav,2000,35.736,71472,,1,,,,MVP,,False,False,a_C30,PhysioNet 2016,,abnormal,,,,True,,1,aa2d76303ae6570cf099ea4913276efc60a2bcb9377a542a22c56d345a90adfc
D1_training-a_a0178,D1,training-a,a_C90,True,a0178,dataset/archive (3)/training-a/a0178.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C90,PhysioNet 2016,,normal,,,,True,,1,b09662127ab5f5dc563364610abe6000e91bf9ef80990cf428554f6f7a344084
D1_training-a_a0179,D1,training-a,a_C115,True,a0179,dataset/archive (3)/training-a/a0179.wav,2000,30.8595,61719,,0,,,,Normal,,False,False,a_C115,PhysioNet 2016,,normal,,,,True,,1,d909b2e5ca04b8824c961379cac0656577aeca265f80c6df03cac024605289a9
D1_training-a_a0180,D1,training-a,a_C35,True,a0180,dataset/archive (3)/training-a/a0180.wav,2000,36.0145,72029,,1,,,,MVP,,False,False,a_C35,PhysioNet 2016,,abnormal,,,,True,,1,37ee6ed79a007ee5f398991f571ff1cc50c58a8216c81e70e8691450d45ca23f
D1_training-a_a0181,D1,training-a,a_C35,True,a0181,dataset/archive (3)/training-a/a0181.wav,2000,35.8055,71611,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,9892ffa4f31df804c654afcb351dc581853c85bd83193a116ed9739a549575d8
D1_training-a_a0182,D1,training-a,a_C29,True,a0182,dataset/archive (3)/training-a/a0182.wav,2000,35.8055,71611,,1,,,,Benign,,False,False,a_C29,PhysioNet 2016,,abnormal,,,,True,,1,6515a54952e99ce4f94dcba389161ecbbfa2bf2ab32c5f91ab9ffa4c5b785c1c
D1_training-a_a0183,D1,training-a,a_C82,True,a0183,dataset/archive (3)/training-a/a0183.wav,2000,35.666,71332,,1,,,,MPC,,False,False,a_C82,PhysioNet 2016,,abnormal,,,,True,,1,9c435c1e6b3d03a2991af5f162040c223d817d54bda99b36a8c8992a14d7ae7e
D1_training-a_a0184,D1,training-a,a_C63,True,a0184,dataset/archive (3)/training-a/a0184.wav,2000,35.5965,71193,,0,,,,Normal,,False,False,a_C63,PhysioNet 2016,,normal,,,,True,,1,308bdbff28871cd7283f38b922b44011389731bbde716079c48269580b9f3fc9
D1_training-a_a0185,D1,training-a,a_C35,True,a0185,dataset/archive (3)/training-a/a0185.wav,2000,35.666,71332,,0,,,,Normal,,False,False,a_C35,PhysioNet 2016,,normal,,,,True,,1,6ad092fe94261c567995aabc421501fca64f577fa58f688252fa5aea73de347c
