outer_fold,inner_fold,role,row,record_uid
r0f0,0,train,1212,D1_training-e_e00228
r0f0,0,train,1214,D1_training-e_e00230
r0f0,0,train,1215,D1_training-e_e00231
r0f0,0,train,1217,D1_training-e_e00233
r0f0,0,train,1219,D1_training-e_e00235
r0f0,0,train,1220,D1_training-e_e00236
r0f0,0,train,1223,D1_training-e_e00239
r0f0,0,train,1225,D1_training-e_e00241
r0f0,0,train,1226,D1_training-e_e00242
r0f0,0,train,1227,D1_training-e_e00243
r0f0,0,train,1228,D1_training-e_e00244
r0f0,0,train,1229,D1_training-e_e00245
r0f0,0,train,1230,D1_training-e_e00246
r0f0,0,train,1231,D1_training-e_e00247
r0f0,0,train,1234,D1_training-e_e00250
r0f0,0,train,1236,D1_training-e_e00252
r0f0,0,train,1237,D1_training-e_e00253
r0f0,0,train,1240,D1_training-e_e00256
r0f0,0,train,1242,D1_training-e_e00258
r0f0,0,train,1244,D1_training-e_e00260
r0f0,0,train,1245,D1_training-e_e00261
r0f0,0,train,1248,D1_training-e_e00264
r0f0,0,train,1250,D1_training-e_e00266
r0f0,0,train,1251,D1_training-e_e00267
r0f0,0,train,1255,D1_training-e_e00271
r0f0,0,train,1256,D1_training-e_e00272
r0f0,0,train,1259,D1_training-e_e00275
r0f0,0,train,1260,D1_training-e_e00276
r0f0,0,train,1264,D1_training-e_e00280
r0f0,0,train,1266,D1_training-e_e00282
r0f0,0,train,1267,D1_training-e_e00283
r0f0,0,train,1269,D1_training-e_e00285
r0f0,0,train,1270,D1_training-e_e00286
r0f0,0,train,1271,D1_training-e_e00287
r0f0,0,train,1272,D1_training-e_e00288
r0f0,0,train,1279,D1_training-e_e00295
r0f0,0,train,1280,D1_training-e_e00296
r0f0,0,train,1281,D1_training-e_e00297
r0f0,0,train,1283,D1_training-e_e00299
r0f0,0,train,1284,D1_training-e_e00300
r0f0,0,train,1285,D1_training-e_e00301
r0f0,0,train,1286,D1_training-e_e00302
r0f0,0,train,1288,D1_training-e_e00304
r0f0,0,train,1295,D1_training-e_e00311
r0f0,0,train,1296,D1_training-e_e00312
r0f0,0,train,1299,D1_training-e_e00315
r0f0,0,train,1301,D1_training-e_e00317
r0f0,0,train,1302,D1_training-e_e00318
r0f0,0,train,1304,D1_training-e_e00320
r0f0,0,train,1306,D1_training-e_e00322
r0f0,0,train,1307,D1_training-e_e00323
r0f0,0,train,1308,D1_training-e_e00324
r0f0,0,train,1312,D1_training-e_e00328
r0f0,0,train,1315,D1_training-e_e00331
r0f0,0,train,1318,D1_training-e_e00334
r0f0,0,train,1320,D1_training-e_e00336
r0f0,0,train,1322,D1_training-e_e00338
r0f0,0,train,1323,D1_training-e_e00339
r0f0,0,train,1324,D1_training-e_e00340
r0f0,0,train,1325,D1_training-e_e00341
r0f0,0,train,1328,D1_training-e_e00344
r0f0,0,train,1330,D1_training-e_e00346
r0f0,0,train,1331,D1_training-e_e00347
r0f0,0,train,1333,D1_training-e_e00349
r0f0,0,train,1334,D1_training-e_e00350
r0f0,0,train,1336,D1_training-e_e00352
r0f0,0,train,1337,D1_training-e_e00353
r0f0,0,train,1338,D1_training-e_e00354
r0f0,0,train,1340,D1_training-e_e00356
r0f0,0,train,1341,D1_training-e_e00357
r0f0,0,train,1343,D1_training-e_e00359
r0f0,0,train,1344,D1_training-e_e00360
r0f0,0,train,1346,D1_training-e_e00362
r0f0,0,train,1347,D1_training-e_e00363
r0f0,0,train,1348,D1_training-e_e00364
r0f0,0,train,1349,D1_training-e_e00365
r0f0,0,train,1350,D1_training-e_e00366
r0f0,0,train,1351,D1_training-e_e00367
r0f0,0,train,1352,D1_training-e_e00368
r0f0,0,train,1353,D1_training-e_e00369
r0f0,0,train,1354,D1_training-e_e00370
r0f0,0,train,1356,D1_training-e_e00372
r0f0,0,train,1359,D1_training-e_e00375
r0f0,0,train,1361,D1_training-e_e00377
r0f0,0,train,1362,D1_training-e_e00378
r0f0,0,train,1363,D1_training-e_e00379
r0f0,0,train,1365,D1_training-e_e00381
r0f0,0,train,1366,D1_training-e_e00382
r0f0,0,train,1369,D1_training-e_e00385
r0f0,0,train,1372,D1_training-e_e00388
r0f0,0,train,1377,D1_training-e_e00393
r0f0,0,train,1379,D1_training-e_e00395
r0f0,0,train,1381,D1_training-e_e00397
r0f0,0,train,1383,D1_training-e_e00399
r0f0,0,train,1385,D1_training-e_e00401
r0f0,0,train,1387,D1_training-e_e00403
r0f0,0,train,1388,D1_training-e_e00404
r0f0,0,train,1390,D1_training-e_e00406
r0f0,0,train,1392,D1_training-e_e00408
r0f0,0,train,1395,D1_training-e_e00411
r0f0,0,train,1397,D1_training-e_e00413
r0f0,0,train,1398,D1_training-e_e00414
r0f0,0,train,1399,D1_training-e_e00415
r0f0,0,train,1401,D1_training-e_e00417
r0f0,0,train,1403,D1_training-e_e00419
r0f0,0,train,1406,D1_training-e_e00422
r0f0,0,train,1408,D1_training-e_e00424
r0f0,0,train,1409,D1_training-e_e00425
r0f0,0,train,1410,D1_training-e_e00426
r0f0,0,train,1412,D1_training-e_e00428
r0f0,0,train,1413,D1_training-e_e00429
r0f0,0,train,1414,D1_training-e_e00430
r0f0,0,train,1416,D1_training-e_e00432
r0f0,0,train,1417,D1_training-e_e00433
r0f0,0,train,1420,D1_training-e_e00436
r0f0,0,train,1423,D1_training-e_e00439
r0f0,0,train,1425,D1_training-e_e00441
r0f0,0,train,1426,D1_training-e_e00442
r0f0,0,train,1427,D1_training-e_e00443
r0f0,0,train,1430,D1_training-e_e00446
r0f0,0,train,1431,D1_training-e_e00447
r0f0,0,train,1432,D1_training-e_e00448
r0f0,0,train,1435,D1_training-e_e00451
r0f0,0,train,1436,D1_training-e_e00452
r0f0,0,train,1438,D1_training-e_e00454
r0f0,0,train,1440,D1_training-e_e00456
r0f0,0,train,1441,D1_training-e_e00457
r0f0,0,train,1442,D1_training-e_e00458
r0f0,0,train,1443,D1_training-e_e00459
r0f0,0,train,1445,D1_training-e_e00461
r0f0,0,train,1446,D1_training-e_e00462
r0f0,0,train,1447,D1_training-e_e00463
r0f0,0,train,1451,D1_training-e_e00467
r0f0,0,train,1453,D1_training-e_e00469
r0f0,0,train,1455,D1_training-e_e00471
r0f0,0,train,1457,D1_training-e_e00473
r0f0,0,train,1459,D1_training-e_e00475
r0f0,0,train,1462,D1_training-e_e00478
r0f0,0,train,1464,D1_training-e_e00480
r0f0,0,train,1465,D1_training-e_e00481
r0f0,0,train,1466,D1_training-e_e00482
r0f0,0,train,1467,D1_training-e_e00483
r0f0,0,train,1470,D1_training-e_e00486
r0f0,0,train,1471,D1_training-e_e00487
r0f0,0,train,1472,D1_training-e_e00488
r0f0,0,train,1473,D1_training-e_e00489
r0f0,0,train,1474,D1_training-e_e00490
r0f0,0,train,1475,D1_training-e_e00491
r0f0,0,train,1477,D1_training-e_e00493
r0f0,0,train,1481,D1_training-e_e00497
r0f0,0,train,1482,D1_training-e_e00498
r0f0,0,train,1484,D1_training-e_e00500
r0f0,0,train,1485,D1_training-e_e00501
r0f0,0,train,1488,D1_training-e_e00504
r0f0,0,train,1489,D1_training-e_e00505
r0f0,0,train,1492,D1_training-e_e00508
r0f0,0,train,1493,D1_training-e_e00509
r0f0,0,train,1495,D1_training-e_e00511
r0f0,0,train,1496,D1_training-e_e00512
r0f0,0,train,1497,D1_training-e_e00513
r0f0,0,train,1498,D1_training-e_e00514
r0f0,0,train,1499,D1_training-e_e00515
r0f0,0,train,1500,D1_training-e_e00516
r0f0,0,train,1502,D1_training-e_e00518
r0f0,0,train,1504,D1_training-e_e00520
r0f0,0,train,1507,D1_training-e_e00523
r0f0,0,train,1510,D1_training-e_e00526
r0f0,0,train,1513,D1_training-e_e00529
r0f0,0,train,1514,D1_training-e_e00530
r0f0,0,train,1517,D1_training-e_e00533
r0f0,0,train,1518,D1_training-e_e00534
r0f0,0,train,1519,D1_training-e_e00535
r0f0,0,train,1522,D1_training-e_e00538
r0f0,0,train,1523,D1_training-e_e00539
r0f0,0,train,1524,D1_training-e_e00540
r0f0,0,train,1525,D1_training-e_e00541
r0f0,0,train,1529,D1_training-e_e00545
r0f0,0,train,1530,D1_training-e_e00546
r0f0,0,train,1531,D1_training-e_e00547
r0f0,0,train,1532,D1_training-e_e00548
r0f0,0,train,1534,D1_training-e_e00550
r0f0,0,train,1538,D1_training-e_e00554
r0f0,0,train,1540,D1_training-e_e00556
r0f0,0,train,1541,D1_training-e_e00557
r0f0,0,train,1542,D1_training-e_e00558
r0f0,0,train,1543,D1_training-e_e00559
r0f0,0,train,1544,D1_training-e_e00560
r0f0,0,train,1546,D1_training-e_e00562
r0f0,0,train,1547,D1_training-e_e00563
r0f0,0,train,1548,D1_training-e_e00564
r0f0,0,train,1549,D1_training-e_e00565
r0f0,0,train,1550,D1_training-e_e00566
r0f0,0,train,1553,D1_training-e_e00569
r0f0,0,train,1560,D1_training-e_e00576
r0f0,0,train,1562,D1_training-e_e00578
r0f0,0,train,1565,D1_training-e_e00581
r0f0,0,train,1566,D1_training-e_e00582
r0f0,0,train,1571,D1_training-e_e00587
r0f0,0,train,1572,D1_training-e_e00588
r0f0,0,train,1573,D1_training-e_e00589
r0f0,0,train,1574,D1_training-e_e00590
r0f0,0,train,1575,D1_training-e_e00591
r0f0,0,train,1577,D1_training-e_e00593
r0f0,0,train,1578,D1_training-e_e00594
r0f0,0,train,1582,D1_training-e_e00598
r0f0,0,train,1583,D1_training-e_e00599
r0f0,0,train,1585,D1_training-e_e00601
r0f0,0,train,1586,D1_training-e_e00602
r0f0,0,train,1587,D1_training-e_e00603
r0f0,0,train,1588,D1_training-e_e00604
r0f0,0,train,1589,D1_training-e_e00605
r0f0,0,train,1592,D1_training-e_e00608
r0f0,0,train,1593,D1_training-e_e00609
r0f0,0,train,1594,D1_training-e_e00610
r0f0,0,train,1595,D1_training-e_e00611
r0f0,0,train,1596,D1_training-e_e00612
r0f0,0,train,1597,D1_training-e_e00613
r0f0,0,train,1598,D1_training-e_e00614
r0f0,0,train,1599,D1_training-e_e00615
r0f0,0,train,1601,D1_training-e_e00617
r0f0,0,train,1603,D1_training-e_e00619
r0f0,0,train,1604,D1_training-e_e00620
r0f0,0,train,1605,D1_training-e_e00621
r0f0,0,train,1608,D1_training-e_e00624
r0f0,0,train,1613,D1_training-e_e00629
r0f0,0,train,1614,D1_training-e_e00630
r0f0,0,train,1618,D1_training-e_e00634
r0f0,0,train,1619,D1_training-e_e00635
r0f0,0,train,1621,D1_training-e_e00637
r0f0,0,train,1624,D1_training-e_e00640
r0f0,0,train,1627,D1_training-e_e00643
r0f0,0,train,1629,D1_training-e_e00645
r0f0,0,train,1632,D1_training-e_e00648
r0f0,0,train,1635,D1_training-e_e00651
r0f0,0,train,1636,D1_training-e_e00652
r0f0,0,train,1637,D1_training-e_e00653
r0f0,0,train,1638,D1_training-e_e00654
r0f0,0,train,1640,D1_training-e_e00656
r0f0,0,train,1641,D1_training-e_e00657
r0f0,0,train,1643,D1_training-e_e00659
r0f0,0,train,1644,D1_training-e_e00660
r0f0,0,train,1645,D1_training-e_e00661
r0f0,0,train,1646,D1_training-e_e00662
r0f0,0,train,1649,D1_training-e_e00665
r0f0,0,train,1651,D1_training-e_e00667
r0f0,0,train,1652,D1_training-e_e00668
r0f0,0,train,1653,D1_training-e_e00669
r0f0,0,train,1656,D1_training-e_e00672
r0f0,0,train,1657,D1_training-e_e00673
r0f0,0,train,1658,D1_training-e_e00674
r0f0,0,train,1660,D1_training-e_e00676
r0f0,0,train,1664,D1_training-e_e00680
r0f0,0,train,1666,D1_training-e_e00682
r0f0,0,train,1667,D1_training-e_e00683
r0f0,0,train,1668,D1_training-e_e00684
r0f0,0,train,1669,D1_training-e_e00685
r0f0,0,train,1670,D1_training-e_e00686
r0f0,0,train,1671,D1_training-e_e00687
r0f0,0,train,1673,D1_training-e_e00689
r0f0,0,train,1674,D1_training-e_e00690
r0f0,0,train,1675,D1_training-e_e00691
r0f0,0,train,1676,D1_training-e_e00692
r0f0,0,train,1680,D1_training-e_e00696
r0f0,0,train,1681,D1_training-e_e00697
r0f0,0,train,1682,D1_training-e_e00698
r0f0,0,train,1683,D1_training-e_e00699
r0f0,0,train,1684,D1_training-e_e00700
r0f0,0,train,1692,D1_training-e_e00708
r0f0,0,train,1694,D1_training-e_e00710
r0f0,0,train,1695,D1_training-e_e00711
r0f0,0,train,1696,D1_training-e_e00712
r0f0,0,train,1699,D1_training-e_e00715
r0f0,0,train,1700,D1_training-e_e00716
r0f0,0,train,1702,D1_training-e_e00718
r0f0,0,train,1704,D1_training-e_e00720
r0f0,0,train,1706,D1_training-e_e00722
r0f0,0,train,1707,D1_training-e_e00723
r0f0,0,train,1708,D1_training-e_e00724
r0f0,0,train,1709,D1_training-e_e00725
r0f0,0,train,1712,D1_training-e_e00728
r0f0,0,train,1713,D1_training-e_e00729
r0f0,0,train,1715,D1_training-e_e00731
r0f0,0,train,1716,D1_training-e_e00732
r0f0,0,train,1718,D1_training-e_e00734
r0f0,0,train,1723,D1_training-e_e00739
r0f0,0,train,1724,D1_training-e_e00740
r0f0,0,train,1728,D1_training-e_e00744
r0f0,0,train,1729,D1_training-e_e00745
r0f0,0,train,1730,D1_training-e_e00746
r0f0,0,train,1733,D1_training-e_e00749
r0f0,0,train,1734,D1_training-e_e00750
r0f0,0,train,1735,D1_training-e_e00751
r0f0,0,train,1736,D1_training-e_e00752
r0f0,0,train,1737,D1_training-e_e00753
r0f0,0,train,1740,D1_training-e_e00756
r0f0,0,train,1741,D1_training-e_e00757
r0f0,0,train,1746,D1_training-e_e00762
r0f0,0,train,1750,D1_training-e_e00766
r0f0,0,train,1751,D1_training-e_e00767
r0f0,0,train,1754,D1_training-e_e00770
r0f0,0,train,1759,D1_training-e_e00775
r0f0,0,train,1762,D1_training-e_e00778
r0f0,0,train,1764,D1_training-e_e00780
r0f0,0,train,1765,D1_training-e_e00781
r0f0,0,train,1767,D1_training-e_e00783
r0f0,0,train,1769,D1_training-e_e00785
r0f0,0,train,1770,D1_training-e_e00786
r0f0,0,train,1771,D1_training-e_e00787
r0f0,0,train,1774,D1_training-e_e00790
r0f0,0,train,1775,D1_training-e_e00791
r0f0,0,train,1777,D1_training-e_e00793
r0f0,0,train,1778,D1_training-e_e00794
r0f0,0,train,1781,D1_training-e_e00797
r0f0,0,train,1782,D1_training-e_e00798
r0f0,0,train,1788,D1_training-e_e00804
r0f0,0,train,1789,D1_training-e_e00805
r0f0,0,train,1790,D1_training-e_e00806
r0f0,0,train,1791,D1_training-e_e00807
r0f0,0,train,1792,D1_training-e_e00808
r0f0,0,train,1793,D1_training-e_e00809
r0f0,0,train,1796,D1_training-e_e00812
r0f0,0,train,1797,D1_training-e_e00813
r0f0,0,train,1799,D1_training-e_e00815
r0f0,0,train,1801,D1_training-e_e00817
r0f0,0,train,1803,D1_training-e_e00819
r0f0,0,train,1807,D1_training-e_e00823
r0f0,0,train,1809,D1_training-e_e00825
r0f0,0,train,1810,D1_training-e_e00826
r0f0,0,train,1814,D1_training-e_e00830
r0f0,0,train,1815,D1_training-e_e00831
r0f0,0,train,1816,D1_training-e_e00832
r0f0,0,train,1818,D1_training-e_e00834
r0f0,0,train,1819,D1_training-e_e00835
r0f0,0,train,1820,D1_training-e_e00836
r0f0,0,train,1822,D1_training-e_e00838
r0f0,0,train,1823,D1_training-e_e00839
r0f0,0,train,1824,D1_training-e_e00840
r0f0,0,train,1825,D1_training-e_e00841
r0f0,0,train,1826,D1_training-e_e00842
r0f0,0,train,1829,D1_training-e_e00845
r0f0,0,train,1831,D1_training-e_e00847
r0f0,0,train,1832,D1_training-e_e00848
r0f0,0,train,1834,D1_training-e_e00850
r0f0,0,train,1835,D1_training-e_e00851
r0f0,0,train,1836,D1_training-e_e00852
r0f0,0,train,1838,D1_training-e_e00854
r0f0,0,train,1839,D1_training-e_e00855
r0f0,0,train,1844,D1_training-e_e00860
r0f0,0,train,1846,D1_training-e_e00862
r0f0,0,train,1847,D1_training-e_e00863
r0f0,0,train,1848,D1_training-e_e00864
r0f0,0,train,1850,D1_training-e_e00866
r0f0,0,train,1852,D1_training-e_e00868
r0f0,0,train,1854,D1_training-e_e00870
r0f0,0,train,1855,D1_training-e_e00871
r0f0,0,train,1857,D1_training-e_e00873
r0f0,0,train,1860,D1_training-e_e00876
r0f0,0,train,1861,D1_training-e_e00877
r0f0,0,train,1862,D1_training-e_e00878
r0f0,0,train,1863,D1_training-e_e00879
r0f0,0,train,1864,D1_training-e_e00880
r0f0,0,train,1865,D1_training-e_e00881
r0f0,0,train,1867,D1_training-e_e00883
r0f0,0,train,1868,D1_training-e_e00884
r0f0,0,train,1869,D1_training-e_e00885
r0f0,0,train,1870,D1_training-e_e00886
r0f0,0,train,1871,D1_training-e_e00887
r0f0,0,train,1872,D1_training-e_e00888
r0f0,0,train,1876,D1_training-e_e00892
r0f0,0,train,1879,D1_training-e_e00895
r0f0,0,train,1887,D1_training-e_e00903
r0f0,0,train,1889,D1_training-e_e00905
r0f0,0,train,1891,D1_training-e_e00907
r0f0,0,train,1892,D1_training-e_e00908
r0f0,0,train,1894,D1_training-e_e00910
r0f0,0,train,1896,D1_training-e_e00912
r0f0,0,train,1898,D1_training-e_e00914
r0f0,0,train,1899,D1_training-e_e00915
r0f0,0,train,1902,D1_training-e_e00918
r0f0,0,train,1903,D1_training-e_e00919
r0f0,0,train,1904,D1_training-e_e00920
r0f0,0,train,1905,D1_training-e_e00921
r0f0,0,train,1906,D1_training-e_e00922
r0f0,0,train,1907,D1_training-e_e00923
r0f0,0,train,1908,D1_training-e_e00924
r0f0,0,train,1909,D1_training-e_e00925
r0f0,0,train,1912,D1_training-e_e00928
r0f0,0,train,1913,D1_training-e_e00929
r0f0,0,train,1916,D1_training-e_e00932
r0f0,0,train,1919,D1_training-e_e00935
r0f0,0,train,1920,D1_training-e_e00936
r0f0,0,train,1921,D1_training-e_e00937
r0f0,0,train,1922,D1_training-e_e00938
r0f0,0,train,1923,D1_training-e_e00939
r0f0,0,train,1928,D1_training-e_e00944
r0f0,0,train,1929,D1_training-e_e00945
r0f0,0,train,1930,D1_training-e_e00946
r0f0,0,train,1932,D1_training-e_e00948
r0f0,0,train,1933,D1_training-e_e00949
r0f0,0,train,1934,D1_training-e_e00950
r0f0,0,train,1935,D1_training-e_e00951
r0f0,0,train,1938,D1_training-e_e00954
r0f0,0,train,1939,D1_training-e_e00955
r0f0,0,train,1940,D1_training-e_e00956
r0f0,0,train,1941,D1_training-e_e00957
r0f0,0,train,1942,D1_training-e_e00958
r0f0,0,train,1944,D1_training-e_e00960
r0f0,0,train,1946,D1_training-e_e00962
r0f0,0,train,1947,D1_training-e_e00963
r0f0,0,train,1948,D1_training-e_e00964
r0f0,0,train,1949,D1_training-e_e00965
r0f0,0,train,1952,D1_training-e_e00968
r0f0,0,train,1953,D1_training-e_e00969
r0f0,0,train,1955,D1_training-e_e00971
r0f0,0,train,1956,D1_training-e_e00972
r0f0,0,train,1957,D1_training-e_e00973
r0f0,0,train,1961,D1_training-e_e00977
r0f0,0,train,1963,D1_training-e_e00979
r0f0,0,train,1965,D1_training-e_e00981
r0f0,0,train,1971,D1_training-e_e00987
r0f0,0,train,1972,D1_training-e_e00988
r0f0,0,train,1974,D1_training-e_e00990
r0f0,0,train,1975,D1_training-e_e00991
r0f0,0,train,1976,D1_training-e_e00992
r0f0,0,train,1977,D1_training-e_e00993
r0f0,0,train,1978,D1_training-e_e00994
r0f0,0,train,1979,D1_training-e_e00995
r0f0,0,train,1980,D1_training-e_e00996
r0f0,0,train,1981,D1_training-e_e00997
r0f0,0,train,1982,D1_training-e_e00998
r0f0,0,train,1983,D1_training-e_e00999
r0f0,0,train,1985,D1_training-e_e01001
r0f0,0,train,1986,D1_training-e_e01002
r0f0,0,train,1987,D1_training-e_e01003
r0f0,0,train,1988,D1_training-e_e01004
r0f0,0,train,1996,D1_training-e_e01012
r0f0,0,train,1998,D1_training-e_e01014
r0f0,0,train,2000,D1_training-e_e01016
r0f0,0,train,2001,D1_training-e_e01017
r0f0,0,train,2002,D1_training-e_e01018
r0f0,0,train,2003,D1_training-e_e01019
r0f0,0,train,2004,D1_training-e_e01020
r0f0,0,train,2006,D1_training-e_e01022
r0f0,0,train,2009,D1_training-e_e01025
r0f0,0,train,2010,D1_training-e_e01026
r0f0,0,train,2012,D1_training-e_e01028
r0f0,0,train,2014,D1_training-e_e01030
r0f0,0,train,2016,D1_training-e_e01032
r0f0,0,train,2017,D1_training-e_e01033
r0f0,0,train,2018,D1_training-e_e01034
r0f0,0,train,2020,D1_training-e_e01036
r0f0,0,train,2021,D1_training-e_e01037
r0f0,0,train,2023,D1_training-e_e01039
r0f0,0,train,2024,D1_training-e_e01040
r0f0,0,train,2025,D1_training-e_e01041
r0f0,0,train,2030,D1_training-e_e01046
r0f0,0,train,2032,D1_training-e_e01048
r0f0,0,train,2033,D1_training-e_e01049
r0f0,0,train,2034,D1_training-e_e01050
r0f0,0,train,2035,D1_training-e_e01051
r0f0,0,train,2036,D1_training-e_e01052
r0f0,0,train,2037,D1_training-e_e01053
r0f0,0,train,2039,D1_training-e_e01055
r0f0,0,train,2041,D1_training-e_e01057
r0f0,0,train,2042,D1_training-e_e01058
r0f0,0,train,2043,D1_training-e_e01059
r0f0,0,train,2046,D1_training-e_e01062
r0f0,0,train,2047,D1_training-e_e01063
r0f0,0,train,2050,D1_training-e_e01066
r0f0,0,train,2051,D1_training-e_e01067
r0f0,0,train,2052,D1_training-e_e01068
r0f0,0,train,2054,D1_training-e_e01070
r0f0,0,train,2055,D1_training-e_e01071
r0f0,0,train,2056,D1_training-e_e01072
r0f0,0,train,2060,D1_training-e_e01076
r0f0,0,train,2062,D1_training-e_e01078
r0f0,0,train,2063,D1_training-e_e01079
r0f0,0,train,2064,D1_training-e_e01080
r0f0,0,train,2065,D1_training-e_e01081
r0f0,0,train,2066,D1_training-e_e01082
r0f0,0,train,2067,D1_training-e_e01083
r0f0,0,train,2068,D1_training-e_e01084
r0f0,0,train,2069,D1_training-e_e01085
r0f0,0,train,2070,D1_training-e_e01086
r0f0,0,train,2071,D1_training-e_e01087
r0f0,0,train,2072,D1_training-e_e01088
r0f0,0,train,2073,D1_training-e_e01089
r0f0,0,train,2075,D1_training-e_e01091
r0f0,0,train,2076,D1_training-e_e01092
r0f0,0,train,2077,D1_training-e_e01093
r0f0,0,train,2078,D1_training-e_e01094
r0f0,0,train,2079,D1_training-e_e01095
r0f0,0,train,2081,D1_training-e_e01097
r0f0,0,train,2082,D1_training-e_e01098
r0f0,0,train,2083,D1_training-e_e01099
r0f0,0,train,2085,D1_training-e_e01101
r0f0,0,train,2087,D1_training-e_e01103
r0f0,0,train,2089,D1_training-e_e01105
r0f0,0,train,2091,D1_training-e_e01107
r0f0,0,train,2092,D1_training-e_e01108
r0f0,0,train,2094,D1_training-e_e01110
r0f0,0,train,2098,D1_training-e_e01114
r0f0,0,train,2100,D1_training-e_e01116
r0f0,0,train,2101,D1_training-e_e01117
r0f0,0,train,2102,D1_training-e_e01118
r0f0,0,train,2106,D1_training-e_e01122
r0f0,0,train,2107,D1_training-e_e01123
r0f0,0,train,2109,D1_training-e_e01125
r0f0,0,train,2111,D1_training-e_e01127
r0f0,0,train,2112,D1_training-e_e01128
r0f0,0,train,2113,D1_training-e_e01129
r0f0,0,train,2121,D1_training-e_e01137
r0f0,0,train,2122,D1_training-e_e01138
r0f0,0,train,2124,D1_training-e_e01140
r0f0,0,train,2125,D1_training-e_e01141
r0f0,0,train,2126,D1_training-e_e01142
r0f0,0,train,2127,D1_training-e_e01143
r0f0,0,train,2130,D1_training-e_e01146
r0f0,0,train,2131,D1_training-e_e01147
r0f0,0,train,2132,D1_training-e_e01148
r0f0,0,train,2133,D1_training-e_e01149
r0f0,0,train,2135,D1_training-e_e01151
r0f0,0,train,2140,D1_training-e_e01156
r0f0,0,train,2141,D1_training-e_e01157
r0f0,0,train,2144,D1_training-e_e01160
r0f0,0,train,2145,D1_training-e_e01161
r0f0,0,train,2146,D1_training-e_e01162
r0f0,0,train,2148,D1_training-e_e01164
r0f0,0,train,2149,D1_training-e_e01165
r0f0,0,train,2151,D1_training-e_e01167
r0f0,0,train,2152,D1_training-e_e01168
r0f0,0,train,2155,D1_training-e_e01171
r0f0,0,train,2159,D1_training-e_e01175
r0f0,0,train,2160,D1_training-e_e01176
r0f0,0,train,2161,D1_training-e_e01177
r0f0,0,train,2162,D1_training-e_e01178
r0f0,0,train,2165,D1_training-e_e01181
r0f0,0,train,2167,D1_training-e_e01183
r0f0,0,train,2168,D1_training-e_e01184
r0f0,0,train,2169,D1_training-e_e01185
r0f0,0,train,2173,D1_training-e_e01189
r0f0,0,train,2174,D1_training-e_e01190
r0f0,0,train,2177,D1_training-e_e01193
r0f0,0,train,2178,D1_training-e_e01194
r0f0,0,train,2180,D1_training-e_e01196
r0f0,0,train,2181,D1_training-e_e01197
r0f0,0,train,2182,D1_training-e_e01198
r0f0,0,train,2186,D1_training-e_e01202
r0f0,0,train,2189,D1_training-e_e01205
r0f0,0,train,2191,D1_training-e_e01207
r0f0,0,train,2193,D1_training-e_e01209
r0f0,0,train,2195,D1_training-e_e01211
